GRAM	c2h2	chi_tot
465	40	2.88327E+02
465	39	2.88327E+02
465	38	2.88328E+02
465	37	2.88329E+02
465	36	2.88329E+02
465	35	2.88330E+02
465	34	2.88331E+02
465	33	2.88332E+02
465	32	2.88333E+02
465	31	2.88334E+02
465	30	2.88335E+02
465	29	2.88336E+02
465	28	2.88337E+02
465	27	2.88338E+02
465	26	2.88339E+02
465	25	2.88341E+02
465	24	2.88342E+02
465	167	2.88343E+02
465	168	2.88343E+02
465	166	2.88344E+02
465	169	2.88344E+02
465	23	2.88344E+02
465	165	2.88344E+02
465	170	2.88344E+02
465	164	2.88345E+02
465	171	2.88345E+02
465	22	2.88346E+02
465	163	2.88346E+02
465	172	2.88346E+02
465	162	2.88347E+02
465	21	2.88347E+02
465	173	2.88348E+02
465	161	2.88348E+02
465	20	2.88349E+02
465	174	2.88350E+02
465	160	2.88350E+02
465	19	2.88351E+02
465	159	2.88352E+02
465	175	2.88352E+02
465	18	2.88352E+02
465	158	2.88353E+02
465	17	2.88354E+02
465	176	2.88354E+02
465	157	2.88355E+02
465	16	2.88356E+02
465	156	2.88357E+02
465	177	2.88357E+02
465	15	2.88358E+02
465	155	2.88359E+02
465	14	2.88359E+02
465	178	2.88360E+02
465	154	2.88360E+02
465	13	2.88361E+02
465	12	2.88362E+02
465	153	2.88362E+02
465	179	2.88363E+02
465	11	2.88363E+02
465	152	2.88363E+02
465	10	2.88364E+02
465	151	2.88365E+02
465	180	2.88365E+02
465	9	2.88366E+02
465	150	2.88366E+02
465	8	2.88366E+02
465	149	2.88367E+02
465	7	2.88367E+02
465	148	2.88368E+02
465	181	2.88368E+02
465	6	2.88368E+02
465	147	2.88368E+02
465	5	2.88369E+02
465	485	2.88369E+02
465	484	2.88369E+02
465	483	2.88369E+02
465	146	2.88369E+02
465	486	2.88369E+02
465	4	2.88369E+02
465	482	2.88369E+02
465	487	2.88370E+02
465	481	2.88370E+02
465	145	2.88370E+02
465	3	2.88370E+02
465	480	2.88370E+02
465	144	2.88370E+02
465	2	2.88370E+02
465	479	2.88370E+02
465	488	2.88370E+02
465	143	2.88370E+02
465	1	2.88370E+02
465	478	2.88370E+02
465	0	2.88371E+02
465	477	2.88371E+02
465	182	2.88371E+02
465	476	2.88371E+02
465	475	2.88371E+02
465	474	2.88371E+02
465	489	2.88372E+02
465	41	2.88373E+02
465	42	2.88373E+02
465	490	2.88373E+02
465	43	2.88373E+02
465	183	2.88374E+02
465	515	2.88374E+02
465	92	2.88374E+02
465	44	2.88374E+02
465	382	2.88374E+02
465	184	2.88374E+02
465	516	2.88374E+02
465	93	2.88374E+02
465	45	2.88374E+02
465	236	2.88374E+02
465	288	2.88374E+02
465	383	2.88375E+02
465	185	2.88375E+02
465	94	2.88375E+02
465	517	2.88375E+02
465	46	2.88375E+02
465	237	2.88375E+02
465	289	2.88375E+02
465	186	2.88376E+02
465	384	2.88376E+02
465	95	2.88376E+02
465	518	2.88376E+02
465	491	2.88376E+02
465	47	2.88376E+02
465	238	2.88376E+02
465	290	2.88376E+02
465	187	2.88376E+02
465	385	2.88376E+02
465	96	2.88376E+02
465	519	2.88377E+02
465	239	2.88377E+02
465	48	2.88377E+02
465	291	2.88377E+02
465	188	2.88378E+02
465	97	2.88378E+02
465	386	2.88378E+02
465	520	2.88378E+02
465	240	2.88378E+02
465	49	2.88378E+02
465	774	2.88378E+02
465	292	2.88378E+02
465	492	2.88378E+02
465	189	2.88379E+02
465	98	2.88379E+02
465	387	2.88379E+02
465	521	2.88379E+02
465	733	2.88380E+02
465	241	2.88380E+02
465	50	2.88380E+02
465	775	2.88380E+02
465	293	2.88380E+02
465	190	2.88381E+02
465	99	2.88381E+02
465	388	2.88381E+02
465	522	2.88381E+02
465	692	2.88381E+02
465	734	2.88382E+02
465	242	2.88382E+02
465	294	2.88382E+02
465	51	2.88382E+02
465	776	2.88382E+02
465	493	2.88382E+02
465	191	2.88383E+02
465	100	2.88383E+02
465	651	2.88383E+02
465	389	2.88383E+02
465	523	2.88383E+02
465	693	2.88384E+02
465	243	2.88384E+02
465	735	2.88384E+02
465	295	2.88384E+02
465	52	2.88384E+02
465	777	2.88384E+02
465	610	2.88385E+02
465	101	2.88386E+02
465	192	2.88386E+02
465	494	2.88386E+02
465	390	2.88386E+02
465	652	2.88386E+02
465	524	2.88386E+02
465	694	2.88387E+02
465	244	2.88387E+02
465	736	2.88387E+02
465	53	2.88387E+02
465	296	2.88387E+02
465	569	2.88388E+02
465	778	2.88388E+02
465	611	2.88389E+02
465	102	2.88389E+02
465	193	2.88389E+02
465	391	2.88390E+02
465	653	2.88390E+02
465	525	2.88390E+02
465	495	2.88390E+02
465	695	2.88391E+02
465	245	2.88391E+02
465	54	2.88391E+02
465	297	2.88391E+02
465	737	2.88391E+02
465	570	2.88392E+02
465	779	2.88392E+02
465	433	2.88392E+02
465	103	2.88393E+02
465	194	2.88393E+02
465	612	2.88393E+02
465	392	2.88394E+02
465	654	2.88394E+02
465	526	2.88395E+02
465	496	2.88395E+02
465	55	2.88395E+02
465	246	2.88395E+02
465	696	2.88395E+02
465	340	2.88396E+02
465	298	2.88396E+02
465	738	2.88396E+02
465	571	2.88397E+02
465	780	2.88397E+02
465	434	2.88397E+02
465	104	2.88398E+02
465	195	2.88398E+02
465	613	2.88399E+02
465	393	2.88400E+02
465	56	2.88400E+02
465	497	2.88400E+02
465	655	2.88400E+02
465	527	2.88400E+02
465	247	2.88401E+02
465	341	2.88401E+02
465	697	2.88402E+02
465	299	2.88402E+02
