GRAM	c2h2	chi_tot
5492	245	6.08673E+01
5492	244	6.10226E+01
5595	245	6.11932E+01
5595	244	6.14973E+01
5492	284	6.20465E+01
5492	283	6.21152E+01
5595	284	6.22652E+01
5595	283	6.24676E+01
5492	243	6.29081E+01
5595	243	6.35217E+01
5492	323	6.36652E+01
5595	323	6.38352E+01
5492	285	6.40132E+01
5595	285	6.40935E+01
5492	282	6.40977E+01
5492	324	6.43121E+01
5595	324	6.43674E+01
5595	282	6.45768E+01
5492	322	6.51028E+01
5595	322	6.53849E+01
5492	204	6.55841E+01
9282	244	6.59193E+01
5492	363	6.61179E+01
5595	363	6.61429E+01
5595	364	6.63371E+01
5492	242	6.63479E+01
5492	364	6.64026E+01
5595	204	6.64305E+01
9282	245	6.65950E+01
5595	325	6.70554E+01
9282	243	6.70851E+01
5595	242	6.70890E+01
5492	325	6.71157E+01
5492	281	6.78362E+01
5492	362	6.79901E+01
5595	286	6.80306E+01
5492	286	6.80919E+01
5595	362	6.81069E+01
9282	204	6.81615E+01
9282	283	6.82404E+01
5595	281	6.84334E+01
5492	321	6.85057E+01
5595	404	6.85957E+01
5595	365	6.87388E+01
5492	404	6.87855E+01
5492	365	6.88918E+01
5595	321	6.88955E+01
9282	284	6.92118E+01
9282	282	6.93214E+01
5595	403	6.96146E+01
5492	403	6.97380E+01
5492	203	6.97869E+01
5595	405	6.98053E+01
9282	242	6.99430E+01
5492	405	7.00548E+01
7912	245	7.01428E+01
7912	285	7.05594E+01
5595	203	7.07536E+01
5492	241	7.11588E+01
7912	284	7.12973E+01
9282	323	7.13693E+01
9282	322	7.16184E+01
5595	445	7.16668E+01
8002	285	7.18623E+01
5492	361	7.19213E+01
5595	326	7.19252E+01
7912	286	7.19796E+01
5595	241	7.20147E+01
9282	203	7.20219E+01
5492	445	7.20545E+01
5492	326	7.21006E+01
3987	163	7.21029E+01
5595	361	7.21291E+01
8002	245	7.22841E+01
3987	162	7.23186E+01
9282	285	7.23256E+01
9282	281	7.23259E+01
5595	444	7.23373E+01
7377	245	7.24836E+01
5066	245	7.25784E+01
5066	285	7.26384E+01
7912	324	7.26792E+01
8002	286	7.26830E+01
5492	444	7.26885E+01
5066	286	7.27501E+01
5595	402	7.28155E+01
7912	325	7.28200E+01
5492	402	7.28676E+01
7912	244	7.29579E+01
5492	280	7.31514E+01
3987	200	7.31868E+01
8002	284	7.32042E+01
5595	446	7.32281E+01
5595	406	7.32389E+01
3987	161	7.33120E+01
5595	366	7.33498E+01
9282	324	7.33597E+01
5492	406	7.35406E+01
5492	366	7.35864E+01
5492	446	7.36409E+01
3987	201	7.36819E+01
8002	325	7.37000E+01
5492	320	7.37160E+01
5169	286	7.37601E+01
3987	199	7.37607E+01
7377	244	7.38126E+01
5595	280	7.38561E+01
5169	285	7.40057E+01
9282	321	7.40218E+01
7912	283	7.41037E+01
8002	324	7.41454E+01
5595	320	7.42066E+01
2040	286	7.43173E+01
9282	241	7.43319E+01
5169	245	7.44595E+01
5066	284	7.46895E+01
7912	323	7.47608E+01
9282	363	7.47608E+01
7377	284	7.49417E+01
5492	202	7.49839E+01
5595	486	7.50198E+01
3987	160	7.50373E+01
7912	365	7.51218E+01
9282	362	7.51966E+01
7912	364	7.52189E+01
7912	326	7.52201E+01
5595	443	7.52324E+01
3987	198	7.53256E+01
3987	202	7.53384E+01
5066	325	7.53899E+01
4845	245	7.54304E+01
4742	245	7.54479E+01
8002	326	7.55263E+01
5492	443	7.55367E+01
3987	239	7.55807E+01
5492	486	7.56146E+01
2040	285	7.56187E+01
3987	238	7.56321E+01
8002	244	7.56961E+01
5595	485	7.58476E+01
8002	365	7.58655E+01
2040	245	7.59057E+01
4742	244	7.59117E+01
7377	285	7.59131E+01
4845	244	7.59418E+01
5595	202	7.60564E+01
1930	286	7.61194E+01
7377	283	7.61300E+01
5066	326	7.62715E+01
7537	245	7.63475E+01
5595	487	7.63925E+01
5169	284	7.64159E+01
5492	485	7.64363E+01
5169	325	7.64928E+01
8002	364	7.65214E+01
5066	244	7.65322E+01
8002	283	7.66145E+01
9282	364	7.66677E+01
4948	245	7.67164E+01
5066	324	7.67639E+01
8002	323	7.68215E+01
3987	240	7.69073E+01
3987	237	7.69524E+01
7377	243	7.69761E+01
5492	487	7.69775E+01
5595	447	7.69787E+01
9282	202	7.70213E+01
5169	326	7.70474E+01
9282	280	7.70994E+01
9847	286	7.71007E+01
5492	240	7.71648E+01
7537	285	7.73223E+01
7912	366	7.73360E+01
4948	244	7.73874E+01
1930	285	7.73892E+01
5492	447	7.74047E+01
3987	159	7.74585E+01
7912	243	7.74996E+01
1930	245	7.75348E+01
8002	366	7.75400E+01
7912	363	7.76147E+01
9282	286	7.76250E+01
9282	325	7.76258E+01
7912	405	7.76989E+01
5492	360	7.77661E+01
3987	197	7.78178E+01
9282	361	7.79163E+01
7537	286	7.80270E+01
9847	285	7.80562E+01
5595	360	7.80614E+01
5492	401	7.80746E+01
5595	401	7.80963E+01
5595	240	7.81218E+01
3965	281	7.81469E+01
3965	280	7.81762E+01
5169	324	7.82025E+01
4742	243	7.82390E+01
7377	324	7.82599E+01
3987	203	7.82624E+01
2040	326	7.83119E+01
4845	243	7.83162E+01
3965	241	7.83447E+01
9282	320	7.84517E+01
3965	242	7.84670E+01
3965	320	7.84671E+01
9282	403	7.84725E+01
8002	405	7.84771E+01
6346	286	7.85167E+01
7377	323	7.85565E+01
6250	286	7.86177E+01
3987	278	7.86634E+01
5595	527	7.87286E+01
4845	284	7.87700E+01
5169	244	7.87768E+01
7912	406	7.88076E+01
5066	283	7.88141E+01
3965	321	7.88241E+01
4742	284	7.88259E+01
7912	282	7.88429E+01
5595	407	7.88504E+01
7537	284	7.88699E+01
5595	484	7.88955E+01
7912	404	7.89391E+01
2040	325	7.89482E+01
5595	327	7.89597E+01
7912	322	7.89784E+01
2040	284	7.90149E+01
9847	325	7.90419E+01
8002	406	7.90800E+01
5066	365	7.91061E+01
7377	286	7.91073E+01
5492	407	7.91963E+01
9847	326	7.91985E+01
3987	277	7.92011E+01
4845	283	7.92339E+01
5492	327	7.92487E+01
4742	283	7.92523E+01
4742	204	7.93166E+01
3965	203	7.93654E+01
7377	282	7.93683E+01
9282	404	7.93704E+01
5066	327	7.94007E+01
3987	236	7.94468E+01
3965	240	7.94533E+01
5492	484	7.94627E+01
4845	204	7.94774E+01
8002	363	7.94912E+01
5595	528	7.95011E+01
5492	527	7.95623E+01
3965	361	7.95699E+01
5066	366	7.95733E+01
3965	279	7.96190E+01
8002	327	7.96195E+01
3965	360	7.96408E+01
3965	204	7.96761E+01
7377	204	7.96762E+01
3987	279	7.97043E+01
3965	282	7.97106E+01
3987	241	7.97325E+01
3965	319	7.97375E+01
2040	327	7.98281E+01
5492	279	7.98572E+01
5169	327	7.98593E+01
7912	327	7.98713E+01
5595	488	7.98965E+01
4948	243	7.99190E+01
9282	402	7.99852E+01
3965	243	7.99939E+01
4948	284	8.00185E+01
7537	244	8.00718E+01
3965	202	8.00918E+01
9282	240	8.00931E+01
5169	365	8.01001E+01
5595	526	8.01086E+01
5595	367	8.01318E+01
3987	122	8.01523E+01
1930	326	8.02359E+01
8002	404	8.02481E+01
7377	325	8.02703E+01
5169	366	8.02776E+01
5595	442	8.02862E+01
5492	528	8.02924E+01
5066	323	8.03562E+01
5492	367	8.04476E+01
5492	488	8.04558E+01
4845	285	8.04713E+01
5492	442	8.05357E+01
5492	319	8.05498E+01
3987	158	8.05499E+01
4742	285	8.05632E+01
9847	245	8.06268E+01
4948	283	8.06401E+01
5595	279	8.06573E+01
6250	285	8.07058E+01
6346	285	8.07396E+01
1930	284	8.07586E+01
8002	243	8.08240E+01
3965	401	8.08446E+01
1930	325	8.08557E+01
7537	325	8.08651E+01
5169	283	8.08991E+01
3757	241	8.09054E+01
7912	446	8.09072E+01
9282	365	8.09238E+01
5066	364	8.09336E+01
3757	240	8.09523E+01
5492	526	8.09641E+01
3965	322	8.09801E+01
5492	201	8.10381E+01
2040	244	8.10810E+01
7377	322	8.11027E+01
5595	319	8.11323E+01
3987	196	8.11880E+01
3987	276	8.11916E+01
9847	365	8.12201E+01
9847	284	8.12263E+01
9847	324	8.12322E+01
4948	204	8.12500E+01
3757	202	8.12534E+01
3757	280	8.12596E+01
8002	446	8.13228E+01
9847	366	8.13464E+01
3965	362	8.13839E+01
3965	359	8.14313E+01
7537	324	8.14525E+01
8002	367	8.15182E+01
3757	203	8.15242E+01
3965	402	8.15275E+01
4948	285	8.15631E+01
3757	279	8.15812E+01
7912	445	8.16218E+01
3965	239	8.16314E+01
8002	322	8.16375E+01
9847	327	8.16988E+01
3965	201	8.17143E+01
4742	282	8.17361E+01
4845	282	8.17564E+01
2040	324	8.17671E+01
1930	327	8.17724E+01
7377	242	8.18091E+01
3863	241	8.18198E+01
7912	367	8.18321E+01
6346	326	8.18565E+01
7377	364	8.18863E+01
8002	282	8.19530E+01
3757	201	8.19665E+01
8002	407	8.20223E+01
3965	400	8.20468E+01
3863	240	8.20500E+01
6250	326	8.21001E+01
5169	323	8.21368E+01
3863	280	8.21426E+01
3757	239	8.21649E+01
3757	242	8.21814E+01
5595	201	8.22017E+01
5066	243	8.22240E+01
7912	407	8.22279E+01
5169	364	8.22320E+01
6250	245	8.22464E+01
7912	362	8.22479E+01
4742	242	8.22677E+01
3965	278	8.22983E+01
7912	204	8.23012E+01
5066	367	8.23073E+01
5595	529	8.23397E+01
3863	202	8.23493E+01
7377	363	8.23822E+01
4845	242	8.23914E+01
3863	203	8.24410E+01
3757	281	8.24468E+01
3965	318	8.24500E+01
3987	280	8.24567E+01
8002	447	8.25085E+01
8002	445	8.25158E+01
7912	403	8.25218E+01
6346	245	8.25331E+01
3757	320	8.25355E+01
7912	447	8.25375E+01
9282	444	8.25609E+01
3987	204	8.25709E+01
7537	283	8.25984E+01
3757	319	8.25998E+01
7537	326	8.26398E+01
3863	279	8.26496E+01
3965	442	8.26575E+01
1930	244	8.26757E+01
9282	405	8.26762E+01
3987	318	8.26863E+01
6346	327	8.27355E+01
5169	367	8.27374E+01
9282	360	8.28103E+01
5595	448	8.28376E+01
3863	242	8.29002E+01
3757	204	8.29179E+01
5595	569	8.29284E+01
2040	366	8.29825E+01
4845	323	8.30190E+01
9282	201	8.30326E+01
3987	235	8.30357E+01
3965	283	8.30361E+01
5595	568	8.30532E+01
5492	529	8.30690E+01
