GRAM	c2h2	chi_tot
3014	405	2.61028E+01
2908	405	2.63311E+01
3014	446	2.63581E+01
3014	365	2.64345E+01
2802	405	2.65739E+01
2908	446	2.66093E+01
2908	365	2.66966E+01
3014	364	2.67649E+01
3014	487	2.68290E+01
2802	446	2.68402E+01
2802	365	2.69139E+01
2908	364	2.69352E+01
3014	445	2.70014E+01
3014	325	2.70246E+01
2908	487	2.70803E+01
2908	445	2.71771E+01
2802	364	2.71983E+01
2908	325	2.72861E+01
3014	324	2.72886E+01
2802	487	2.73160E+01
3014	406	2.73253E+01
3014	486	2.73494E+01
3014	528	2.74100E+01
2908	324	2.74530E+01
2802	445	2.74800E+01
3014	404	2.74928E+01
2802	325	2.75043E+01
2908	486	2.75368E+01
2908	404	2.76347E+01
2908	406	2.76347E+01
2908	528	2.76494E+01
2802	324	2.77062E+01
2802	406	2.78151E+01
2802	486	2.78605E+01
2802	528	2.79142E+01
2802	404	2.79334E+01
3014	285	2.79609E+01
2908	285	2.81682E+01
3014	569	2.82914E+01
3014	527	2.82970E+01
3014	447	2.83065E+01
2802	285	2.84034E+01
2908	527	2.84839E+01
2908	569	2.85162E+01
2908	447	2.86261E+01
3014	366	2.87565E+01
2802	447	2.87766E+01
3014	488	2.88196E+01
2802	569	2.88406E+01
2802	527	2.88513E+01
3014	529	2.89324E+01
3014	570	2.89867E+01
3014	286	2.90210E+01
2908	366	2.91069E+01
2908	488	2.91258E+01
2908	529	2.92140E+01
2908	570	2.92421E+01
2802	488	2.92634E+01
2802	366	2.92737E+01
2908	286	2.93280E+01
3014	284	2.93408E+01
2802	529	2.93642E+01
3014	326	2.93846E+01
3014	611	2.93985E+01
2802	570	2.94377E+01
2908	284	2.94486E+01
2802	286	2.95363E+01
3014	363	2.96002E+01
2908	611	2.96334E+01
2908	363	2.96759E+01
2802	284	2.97089E+01
2908	326	2.97413E+01
3014	610	2.97684E+01
3014	568	2.99015E+01
2802	611	2.99122E+01
2802	326	2.99215E+01
2802	363	2.99800E+01
3014	323	2.99813E+01
2908	610	2.99824E+01
2908	323	3.00479E+01
2908	568	3.00837E+01
3014	444	3.01836E+01
2908	444	3.02772E+01
2802	323	3.03329E+01
3014	485	3.03803E+01
2802	610	3.04010E+01
2908	485	3.04953E+01
2802	568	3.05229E+01
2802	444	3.06434E+01
2802	485	3.08961E+01
3014	612	3.11225E+01
3014	407	3.12113E+01
5015	486	3.13528E+01
2908	612	3.13658E+01
3014	403	3.13688E+01
5015	527	3.14152E+01
2908	403	3.14202E+01
4912	486	3.14494E+01
3014	245	3.14805E+01
2802	612	3.14904E+01
4912	527	3.15082E+01
5015	569	3.15619E+01
2908	245	3.15629E+01
2908	407	3.15962E+01
3014	526	3.16255E+01
5015	445	3.16538E+01
2802	407	3.17078E+01
4912	445	3.17107E+01
5015	610	3.17308E+01
5015	528	3.17422E+01
2908	526	3.17494E+01
2802	403	3.17679E+01
4912	569	3.17785E+01
2802	245	3.18220E+01
3014	571	3.18797E+01
4912	610	3.19001E+01
5015	568	3.19005E+01
4912	568	3.19715E+01
5015	487	3.19766E+01
4912	528	3.20117E+01
5015	446	3.20789E+01
2908	571	3.21542E+01
5015	405	3.21545E+01
2802	526	3.22063E+01
2802	571	3.22085E+01
4912	487	3.22842E+01
3014	609	3.23428E+01
4912	405	3.23773E+01
4912	446	3.23820E+01
4912	404	3.24948E+01
2908	609	3.25224E+01
5015	404	3.25504E+01
4809	486	3.25546E+01
4809	527	3.26446E+01
5015	611	3.27563E+01
3014	530	3.27701E+01
4809	569	3.27732E+01
4809	445	3.28214E+01
3014	448	3.28259E+01
5015	364	3.28897E+01
3014	283	3.29045E+01
2908	283	3.29137E+01
4912	364	3.29201E+01
4809	528	3.29515E+01
5015	609	3.29942E+01
4809	610	3.29989E+01
4912	611	3.30032E+01
4912	609	3.30437E+01
2802	609	3.30645E+01
2908	530	3.30834E+01
2802	530	3.31082E+01
4912	485	3.31471E+01
4809	568	3.31811E+01
2802	283	3.31972E+01
2908	448	3.32063E+01
4809	487	3.32140E+01
3014	489	3.32541E+01
2802	448	3.32689E+01
5015	485	3.32884E+01
4809	446	3.33402E+01
4809	405	3.33943E+01
4912	526	3.34748E+01
5015	365	3.35043E+01
5015	526	3.35908E+01
4912	444	3.35942E+01
5015	570	3.36017E+01
2908	489	3.36063E+01
2802	489	3.36365E+01
4809	404	3.36412E+01
5015	444	3.38039E+01
3014	367	3.38077E+01
4912	365	3.38285E+01
4809	611	3.38521E+01
3014	567	3.38644E+01
4912	570	3.39260E+01
2908	567	3.39920E+01
4809	364	3.40179E+01
5015	324	3.40652E+01
4912	324	3.40702E+01
2908	367	3.42422E+01
2802	367	3.43540E+01
4809	609	3.43716E+01
5015	406	3.43990E+01
4809	485	3.44130E+01
3014	327	3.45003E+01
4912	363	3.45257E+01
2802	567	3.45305E+01
5015	529	3.45408E+01
4912	567	3.45537E+01
7253	445	3.45796E+01
7163	445	3.46514E+01
5015	567	3.46659E+01
4809	570	3.46879E+01
5015	325	3.46945E+01
2908	362	3.47064E+01
3014	362	3.47268E+01
7253	486	3.47693E+01
4809	526	3.47904E+01
5015	363	3.47977E+01
3014	613	3.47986E+01
4809	365	3.48116E+01
2908	322	3.48237E+01
7253	404	3.48267E+01
4809	444	3.48454E+01
7163	404	3.48490E+01
3014	322	3.48550E+01
7073	445	3.48635E+01
4912	406	3.48838E+01
7163	486	3.48877E+01
2908	327	3.49496E+01
4912	529	3.49536E+01
7163	364	3.49747E+01
7253	364	3.49890E+01
2802	613	3.49963E+01
2908	244	3.50064E+01
4912	325	3.50075E+01
3014	244	3.50204E+01
2908	613	3.50385E+01
2802	362	3.50465E+01
7073	404	3.50473E+01
7253	527	3.50590E+01
2802	327	3.50887E+01
4912	403	3.51099E+01
7073	486	3.51110E+01
5015	447	3.51354E+01
7073	364	3.51363E+01
2802	322	3.51372E+01
5015	488	3.51626E+01
4809	324	3.51708E+01
7253	405	3.52008E+01
7163	405	3.52220E+01
7163	527	3.52438E+01
2802	244	3.52830E+01
7073	405	3.53742E+01
7253	568	3.54265E+01
5015	403	3.54571E+01
7073	527	3.55049E+01
4912	323	3.55713E+01
7253	485	3.55798E+01
7163	324	3.56486E+01
4912	488	3.56527E+01
4912	447	3.56618E+01
4809	529	3.56815E+01
7253	324	3.56936E+01
7163	568	3.57157E+01
4809	363	3.57311E+01
5015	285	3.57532E+01
4809	406	3.57623E+01
7163	485	3.57632E+01
3014	443	3.57679E+01
2908	443	3.57739E+01
7073	324	3.57903E+01
3014	484	3.58357E+01
7253	444	3.58482E+01
2908	484	3.58705E+01
5015	323	3.58775E+01
7253	526	3.58821E+01
4912	285	3.58849E+01
7163	444	3.59427E+01
5015	612	3.59571E+01
4809	567	3.59578E+01
7253	609	3.60024E+01
4809	325	3.60094E+01
7253	446	3.60470E+01
7073	568	3.60667E+01
7163	446	3.60712E+01
4912	284	3.61081E+01
7073	485	3.61220E+01
7073	446	3.61723E+01
7163	526	3.61731E+01
2802	443	3.61940E+01
7253	365	3.62205E+01
7073	444	3.62308E+01
7163	365	3.62324E+01
4912	612	3.62416E+01
5015	284	3.62906E+01
7163	363	3.63303E+01
2802	484	3.63367E+01
4809	403	3.63761E+01
7253	363	3.63843E+01
7073	365	3.63856E+01
4809	488	3.63940E+01
7163	609	3.64474E+01
4809	447	3.64565E+01
7073	363	3.64823E+01
4912	608	3.64857E+01
1308	362	3.64908E+01
1308	322	3.65767E+01
5015	608	3.65986E+01
7073	526	3.66282E+01
7253	567	3.66418E+01
7253	487	3.67080E+01
7163	487	3.67303E+01
7253	610	3.67419E+01
4809	323	3.67654E+01
7253	325	3.67711E+01
7073	487	3.67737E+01
7163	325	3.67805E+01
5015	366	3.67920E+01
4809	612	3.68225E+01
3014	572	3.68299E+01
7253	569	3.68956E+01
4809	285	3.69487E+01
7073	325	3.69515E+01
7073	609	3.69587E+01
7253	528	3.69603E+01
