GRAM	c2h2	chi_tot
5825	555	3.97274E+02
5825	463	3.97300E+02
5825	554	3.97344E+02
5825	462	3.97347E+02
5825	599	3.97349E+02
5825	422	3.97364E+02
5919	554	3.97457E+02
5919	462	3.97481E+02
5919	555	3.97529E+02
5919	599	3.97540E+02
5919	463	3.97543E+02
5919	422	3.97552E+02
5825	371	3.97622E+02
5825	598	3.97695E+02
5825	600	3.97695E+02
5919	598	3.97712E+02
5825	641	3.97722E+02
5825	423	3.97723E+02
5825	421	3.97734E+02
5919	371	3.97799E+02
5825	640	3.97824E+02
5919	421	3.97846E+02
5919	640	3.97847E+02
6012	554	3.97847E+02
6012	462	3.97877E+02
5825	556	3.97898E+02
5825	372	3.97917E+02
5919	641	3.97950E+02
5825	464	3.97961E+02
6012	422	3.97979E+02
5919	423	3.97991E+02
6012	599	3.98001E+02
5825	370	3.98015E+02
6012	463	3.98015E+02
6012	555	3.98021E+02
5825	331	3.98036E+02
6012	598	3.98047E+02
5919	600	3.98063E+02
5919	370	3.98143E+02
5919	372	3.98145E+02
5919	553	3.98168E+02
5825	461	3.98181E+02
5825	553	3.98193E+02
5919	331	3.98208E+02
6012	640	3.98208E+02
5919	461	3.98210E+02
6012	371	3.98214E+02
6012	421	3.98222E+02
5825	642	3.98234E+02
5919	556	3.98298E+02
5919	464	3.98317E+02
5825	683	3.98322E+02
5825	332	3.98326E+02
5919	682	3.98335E+02
5825	330	3.98356E+02
5825	682	3.98373E+02
5919	639	3.98447E+02
6012	553	3.98460E+02
6012	641	3.98462E+02
6012	423	3.98471E+02
5919	330	3.98501E+02
5919	683	3.98514E+02
5919	332	3.98526E+02
6012	370	3.98528E+02
6012	461	3.98533E+02
6012	372	3.98592E+02
6012	331	3.98617E+02
5825	639	3.98625E+02
5825	601	3.98653E+02
6012	600	3.98653E+02
6012	639	3.98660E+02
5919	597	3.98668E+02
5919	642	3.98669E+02
6012	682	3.98681E+02
5825	282	3.98695E+02
5825	424	3.98748E+02
5919	681	3.98779E+02
5825	283	3.98803E+02
5825	684	3.98809E+02
5825	597	3.98820E+02
5825	373	3.98853E+02
5919	282	3.98858E+02
6012	464	3.98867E+02
6012	597	3.98882E+02
6012	556	3.98895E+02
6012	330	3.98895E+02
5825	420	3.98903E+02
5919	420	3.98943E+02
6012	332	3.98951E+02
6012	681	3.98955E+02
5919	283	3.98978E+02
6012	683	3.99033E+02
5825	681	3.99045E+02
5919	424	3.99097E+02
5825	281	3.99099E+02
5919	724	3.99114E+02
5919	373	3.99134E+02
5825	557	3.99139E+02
5825	369	3.99151E+02
5825	725	3.99163E+02
5825	333	3.99192E+02
5919	601	3.99200E+02
5919	725	3.99217E+02
5919	684	3.99232E+02
5919	369	3.99233E+02
5919	281	3.99249E+02
5825	465	3.99258E+02
6012	282	3.99259E+02
6012	420	3.99271E+02
5825	643	3.99282E+02
5825	724	3.99309E+02
5825	329	3.99322E+02
6012	642	3.99334E+02
6012	283	3.99384E+02
6012	724	3.99385E+02
5825	284	3.99395E+02
5919	333	3.99422E+02
5919	329	3.99440E+02
5825	726	3.99483E+02
5919	723	3.99558E+02
5919	284	3.99583E+02
6012	369	3.99588E+02
6012	373	3.99615E+02
6012	424	3.99633E+02
6012	723	3.99641E+02
6012	281	3.99647E+02
6012	725	3.99677E+02
5919	557	3.99687E+02
5919	465	3.99728E+02
5919	552	3.99754E+02
5825	685	3.99759E+02
5919	726	3.99786E+02
5919	460	3.99815E+02
6012	329	3.99821E+02
5919	638	3.99843E+02
6012	333	3.99864E+02
5825	460	3.99886E+02
5825	552	3.99912E+02
6012	638	3.99912E+02
6012	601	3.99921E+02
6012	684	3.99925E+02
5919	643	3.99926E+02
5919	680	3.99940E+02
6012	680	3.99949E+02
6012	552	3.99953E+02
6012	284	3.99995E+02
5825	723	4.00001E+02
5825	280	4.00043E+02
6012	460	4.00069E+02
5919	767	4.00143E+02
5825	602	4.00152E+02
5825	234	4.00153E+02
5919	280	4.00181E+02
5825	727	4.00198E+02
5825	638	4.00216E+02
5919	766	4.00224E+02
5919	234	4.00307E+02
6012	766	4.00341E+02
5825	767	4.00354E+02
6012	465	4.00360E+02
5825	425	4.00379E+02
5825	374	4.00386E+02
6012	557	4.00390E+02
5825	768	4.00414E+02
5919	685	4.00415E+02
5825	680	4.00428E+02
6012	726	4.00437E+02
5825	285	4.00446E+02
6012	767	4.00462E+02
5919	768	4.00464E+02
5919	596	4.00507E+02
6012	722	4.00538E+02
6012	280	4.00575E+02
6012	596	4.00603E+02
5825	334	4.00605E+02
5919	722	4.00640E+02
5919	285	4.00648E+02
5825	766	4.00697E+02
6012	765	4.00700E+02
6012	234	4.00709E+02
5919	374	4.00720E+02
6012	643	4.00746E+02
5919	727	4.00750E+02
5919	765	4.00783E+02
5825	644	4.00800E+02
5825	769	4.00811E+02
5919	425	4.00812E+02
5825	596	4.00821E+02
5919	334	4.00865E+02
5919	602	4.00880E+02
5919	419	4.00920E+02
5825	558	4.00931E+02
5825	419	4.00950E+02
5825	328	4.00981E+02
6012	768	4.00986E+02
5825	233	4.01022E+02
6012	285	4.01065E+02
5919	328	4.01075E+02
5825	368	4.01094E+02
5825	686	4.01105E+02
5919	769	4.01123E+02
5825	466	4.01126E+02
5919	368	4.01132E+02
5919	233	4.01172E+02
6012	419	4.01203E+02
6012	374	4.01237E+02
5825	728	4.01245E+02
6012	685	4.01282E+02
6012	334	4.01325E+02
5825	722	4.01326E+02
6012	425	4.01405E+02
5919	809	4.01440E+02
6012	328	4.01442E+02
5919	810	4.01459E+02
6012	368	4.01461E+02
5825	770	4.01489E+02
5825	765	4.01516E+02
6012	809	4.01520E+02
5825	279	4.01560E+02
6012	233	4.01575E+02
6012	727	4.01592E+02
6012	764	4.01622E+02
5919	558	4.01629E+02
6012	808	4.01641E+02
5919	644	4.01652E+02
5919	279	4.01687E+02
5919	466	4.01713E+02
6012	602	4.01734E+02
6012	810	4.01750E+02
6012	679	4.01762E+02
5919	811	4.01767E+02
5919	808	4.01771E+02
5825	810	4.01814E+02
6012	769	4.01847E+02
5825	811	4.01855E+02
5919	764	4.01904E+02
5919	679	4.01914E+02
5825	286	4.01931E+02
5919	686	4.01992E+02
5919	728	4.02046E+02
5919	770	4.02060E+02
5825	809	4.02062E+02
6012	637	4.02066E+02
6012	279	4.02078E+02
5825	603	4.02130E+02
5825	812	4.02132E+02
5919	637	4.02134E+02
5919	286	4.02147E+02
6012	721	4.02173E+02
6012	807	4.02181E+02
6012	811	4.02268E+02
5919	812	4.02310E+02
5919	551	4.02311E+02
5825	232	4.02336E+02
5919	459	4.02386E+02
5825	771	4.02393E+02
6012	551	4.02421E+02
6012	466	4.02427E+02
6012	558	4.02440E+02
5919	721	4.02455E+02
5825	375	4.02466E+02
5919	232	4.02482E+02
5919	807	4.02519E+02
5825	335	4.02528E+02
5825	459	4.02552E+02
5825	426	4.02560E+02
5825	729	4.02567E+02
6012	286	4.02570E+02
6012	459	4.02575E+02
5825	551	4.02593E+02
5825	813	4.02595E+02
5825	679	4.02619E+02
6012	644	4.02628E+02
5825	808	4.02661E+02
5825	637	4.02694E+02
5825	645	4.02722E+02
5825	687	4.02786E+02
5919	335	4.02820E+02
5919	375	4.02856E+02
6012	232	4.02887E+02
5825	764	4.02894E+02
6012	770	4.02986E+02
6012	812	4.03019E+02
6012	686	4.03034E+02
5919	813	4.03037E+02
5919	603	4.03040E+02
6012	728	4.03077E+02
5919	426	4.03078E+02
5825	814	4.03202E+02
6012	763	4.03204E+02
5825	559	4.03216E+02
6012	806	4.03217E+02
5919	771	4.03223E+02
6012	335	4.03298E+02
6012	595	4.03312E+02
5919	595	4.03326E+02
5825	721	4.03380E+02
5825	327	4.03394E+02
6012	375	4.03410E+02
5919	327	4.03465E+02
5825	772	4.03476E+02
5825	467	4.03507E+02
5919	729	4.03616E+02
5825	807	4.03675E+02
5919	763	4.03681E+02
5825	278	4.03697E+02
6012	426	4.03729E+02
5919	806	4.03763E+02
5919	645	4.03784E+02
5825	595	4.03793E+02
5919	278	4.03813E+02
6012	327	4.03821E+02
5919	418	4.03860E+02
5919	687	4.03903E+02
5919	814	4.03906E+02
5919	367	4.03916E+02
5825	367	4.03919E+02
5825	418	4.03954E+02
6012	813	4.03954E+02
6012	603	4.04027E+02
5919	559	4.04066E+02
6012	418	4.04100E+02
5825	730	4.04113E+02
5825	231	4.04134E+02
6012	278	4.04202E+02
5919	467	4.04212E+02
6012	367	4.04220E+02
5919	231	4.04277E+02
6012	771	4.04349E+02
6012	678	4.04497E+02
5825	604	4.04531E+02
5919	772	4.04561E+02
6012	720	4.04649E+02
6012	231	4.04684E+02
5825	773	4.04692E+02
5825	688	4.04744E+02
5919	678	4.04802E+02
6012	729	4.04837E+02
6012	805	4.04839E+02
6012	645	4.04915E+02
5825	336	4.04920E+02
5825	763	4.04924E+02
6012	559	4.04985E+02
5825	646	4.04991E+02
6012	467	4.05010E+02
6012	814	4.05028E+02
5825	376	4.05043E+02
5919	720	4.05105E+02
6012	687	4.05120E+02
5825	806	4.05182E+02
6012	636	4.05224E+02
5825	427	4.05235E+02
5919	336	4.05245E+02
5919	730	4.05407E+02
5919	636	4.05421E+02
5919	376	4.05490E+02
6012	762	4.05548E+02
5919	805	4.05588E+02
5919	604	4.05623E+02
5825	678	4.05713E+02
6012	336	4.05742E+02
5825	731	4.05832E+02
5919	427	4.05839E+02
6012	772	4.05887E+02
5919	550	4.05932E+02
5825	560	4.05942E+02
6012	550	4.05962E+02
5919	458	4.06010E+02
5919	773	4.06031E+02
6012	376	4.06081E+02
5919	688	4.06091E+02
6012	458	4.06141E+02
5825	636	4.06158E+02
5919	762	4.06213E+02
5825	720	4.06259E+02
5919	646	4.06261E+02
5825	458	4.06264E+02
5825	550	4.06331E+02
5825	468	4.06351E+02
5825	230	4.06461E+02
5825	277	4.06510E+02
6012	427	4.06551E+02
5919	230	4.06599E+02
5919	277	4.06615E+02
5825	326	4.06633E+02
5919	326	4.06681E+02
6012	604	4.06744E+02
6012	730	4.06816E+02
5825	689	4.06928E+02
5919	560	4.06944E+02
6012	277	4.07002E+02
6012	230	4.07009E+02
6012	326	4.07027E+02
6012	594	4.07109E+02
6012	804	4.07144E+02
5919	468	4.07175E+02
5919	594	4.07224E+02
5825	805	4.07267E+02
5825	605	4.07297E+02
5919	731	4.07369E+02
6012	688	4.07482E+02
6012	646	4.07547E+02
5825	647	4.07549E+02
6012	773	4.07554E+02
5919	366	4.07659E+02
5825	732	4.07680E+02
5825	762	4.07700E+02
5825	366	4.07701E+02
5825	337	4.07736E+02
5825	594	4.07833E+02
5919	417	4.07841E+02
6012	366	4.07942E+02
6012	560	4.07973E+02
5825	417	4.07995E+02
6012	417	4.08045E+02
6012	468	4.08057E+02
5825	377	4.08062E+02
6012	719	4.08071E+02
5919	804	4.08091E+02
5919	337	4.08093E+02
6012	677	4.08257E+02
5825	428	4.08352E+02
5919	689	4.08503E+02
5919	377	4.08567E+02
5919	605	4.08571E+02
6012	337	4.08611E+02
5919	719	4.08691E+02
5919	677	4.08706E+02
6012	761	4.08757E+02
6012	731	4.08965E+02
5919	647	4.09026E+02
5919	428	4.09044E+02
5825	561	4.09058E+02
6012	377	4.09196E+02
5825	690	4.09288E+02
5825	229	4.09359E+02
5919	732	4.09457E+02
6012	635	4.09488E+02
5919	229	4.09495E+02
5919	761	4.09602E+02
5825	469	4.09605E+02
5919	635	4.09803E+02
5825	677	4.09810E+02
6012	428	4.09816E+02
6012	605	4.09826E+02
6012	229	4.09907E+02
5825	804	4.10023E+02
5825	276	4.10061E+02
5825	719	4.10063E+02
6012	689	4.10066E+02
5919	276	4.10156E+02
5919	561	4.10212E+02
6012	803	4.10235E+02
5825	648	4.10342E+02
5825	606	4.10374E+02
6012	647	4.10467E+02
6012	276	4.10542E+02
5919	469	4.10550E+02
6012	549	4.10665E+02
5825	635	4.10703E+02
5919	549	4.10707E+02
5825	325	4.10766E+02
5919	457	4.10770E+02
5919	325	4.10794E+02
6012	457	4.10848E+02
5825	338	4.10929E+02
5919	690	4.11088E+02
5825	457	4.11103E+02
6012	325	4.11132E+02
5825	549	4.11211E+02
6012	732	4.11238E+02
5919	338	4.11320E+02
5825	761	4.11323E+02
6012	561	4.11351E+02
5919	803	4.11372E+02
5825	378	4.11471E+02
6012	469	4.11518E+02
5825	691	4.11776E+02
5919	606	4.11829E+02
6012	338	4.11858E+02
5825	429	4.11860E+02
5919	648	4.12025E+02
5919	378	4.12034E+02
6012	593	4.12085E+02
5919	593	4.12290E+02
5919	365	4.12430E+02
5825	365	4.12507E+02
5825	562	4.12510E+02
6012	718	4.12541E+02
5919	429	4.12639E+02
6012	365	4.12694E+02
6012	378	4.12702E+02
6012	690	4.12821E+02
5825	228	4.12870E+02
6012	760	4.12935E+02
5919	416	4.12936E+02
5919	228	4.13002E+02
5825	593	4.13028E+02
6012	416	4.13106E+02
5825	416	4.13143E+02
