GRAM	c2h2	chi_tot
12124	803	1.41551E+01
12124	804	1.42268E+01
12182	803	1.42311E+01
12240	803	1.42651E+01
12182	804	1.42882E+01
12124	762	1.44084E+01
12240	804	1.44116E+01
12182	762	1.44777E+01
12240	762	1.45485E+01
12124	802	1.45645E+01
12124	761	1.46041E+01
12240	802	1.46050E+01
12182	802	1.46584E+01
12124	763	1.46700E+01
12240	761	1.46791E+01
12182	761	1.46919E+01
12182	763	1.47237E+01
12124	805	1.47380E+01
12124	721	1.47775E+01
12182	805	1.47879E+01
12124	720	1.48013E+01
12182	721	1.48404E+01
12240	763	1.48796E+01
12182	720	1.48835E+01
12240	720	1.49018E+01
12240	721	1.49379E+01
12240	805	1.50019E+01
12124	679	1.51188E+01
12124	722	1.51847E+01
12182	679	1.51967E+01
7474	140	1.51987E+01
12124	680	1.52210E+01
12182	722	1.52308E+01
12240	679	1.52356E+01
12182	680	1.52785E+01
12124	760	1.52874E+01
12124	719	1.52877E+01
7474	139	1.52879E+01
8018	140	1.52915E+01
12240	760	1.53023E+01
8018	139	1.53048E+01
7474	141	1.53097E+01
12240	719	1.53323E+01
12124	764	1.53474E+01
12182	764	1.53884E+01
12182	719	1.53917E+01
12240	680	1.53918E+01
12182	760	1.53964E+01
12240	722	1.54083E+01
12124	678	1.54507E+01
12240	801	1.54592E+01
8018	141	1.54801E+01
12124	801	1.54817E+01
8018	138	1.55160E+01
12124	638	1.55160E+01
12240	678	1.55167E+01
12182	678	1.55511E+01
7474	138	1.55729E+01
12182	638	1.55916E+01
12182	801	1.55965E+01
7474	142	1.56173E+01
12240	764	1.56299E+01
12124	806	1.56392E+01
12240	638	1.56406E+01
12182	806	1.56804E+01
12124	639	1.56966E+01
12124	681	1.57261E+01
12124	637	1.57392E+01
12182	639	1.57508E+01
12182	681	1.57655E+01
12240	637	1.58184E+01
12182	637	1.58382E+01
8018	142	1.58666E+01
12240	639	1.58688E+01
8018	137	1.59122E+01
12124	597	1.59498E+01
12240	681	1.59534E+01
7474	225	1.59568E+01
12124	723	1.59840E+01
12240	806	1.59854E+01
12182	723	1.60159E+01
12182	597	1.60264E+01
7474	137	1.60402E+01
7474	226	1.60707E+01
12240	597	1.60741E+01
7474	224	1.60790E+01
12124	596	1.61124E+01
12124	598	1.61611E+01
8018	225	1.61627E+01
8018	224	1.61900E+01
12240	596	1.61970E+01
12182	596	1.62131E+01
12182	598	1.62153E+01
12124	677	1.62385E+01
12240	718	1.62485E+01
12124	640	1.62509E+01
12124	718	1.62550E+01
12240	677	1.62574E+01
12240	723	1.62735E+01
12182	640	1.62856E+01
12240	598	1.63268E+01
12182	677	1.63637E+01
8018	226	1.63742E+01
12124	553	1.63744E+01
12182	718	1.63833E+01
12124	636	1.63904E+01
7474	799	1.63922E+01
12124	765	1.63952E+01
7474	227	1.64184E+01
7474	800	1.64192E+01
12182	765	1.64259E+01
12240	636	1.64270E+01
7474	223	1.64289E+01
12240	759	1.64324E+01
8018	223	1.64480E+01
12182	553	1.64567E+01
12124	759	1.64715E+01
8018	136	1.64721E+01
12240	640	1.64727E+01
7928	139	1.64887E+01
7474	273	1.64905E+01
12240	553	1.64914E+01
12182	636	1.65146E+01
12124	552	1.65286E+01
7928	138	1.65543E+01
7474	758	1.65619E+01
12124	554	1.65682E+01
7474	274	1.65795E+01
12124	682	1.65993E+01
