GRAM	c2h2	chi_tot
8042	234	1.42517E+01
8042	233	1.43118E+01
8042	284	1.43178E+01
8042	285	1.43206E+01
8042	283	1.43208E+01
8042	421	1.43267E+01
8042	286	1.43273E+01
8042	462	1.43313E+01
8042	282	1.43314E+01
8042	461	1.43321E+01
8042	422	1.43329E+01
8042	371	1.43335E+01
8042	370	1.43344E+01
8042	553	1.43398E+01
8042	331	1.43405E+01
8042	420	1.43458E+01
8042	330	1.43460E+01
8042	554	1.43502E+01
8042	332	1.43508E+01
8042	281	1.43515E+01
8042	372	1.43529E+01
8042	463	1.43574E+01
8042	369	1.43575E+01
8042	552	1.43600E+01
8042	460	1.43613E+01
8042	597	1.43615E+01
8042	423	1.43625E+01
8042	329	1.43691E+01
8042	333	1.43752E+01
8042	232	1.43763E+01
8042	596	1.43780E+01
8042	598	1.43787E+01
8042	280	1.43830E+01
8042	555	1.43901E+01
8042	373	1.43912E+01
8042	419	1.43913E+01
8042	638	1.43964E+01
8042	368	1.44040E+01
8042	464	1.44089E+01
8042	328	1.44112E+01
8042	551	1.44114E+01
8042	334	1.44121E+01
8042	637	1.44130E+01
8042	424	1.44139E+01
8042	639	1.44169E+01
8042	459	1.44196E+01
8042	279	1.44278E+01
8042	595	1.44281E+01
8042	599	1.44291E+01
8042	679	1.44442E+01
8042	374	1.44464E+01
8042	231	1.44470E+01
8042	556	1.44586E+01
8042	335	1.44598E+01
8042	418	1.44641E+01
8042	678	1.44644E+01
8042	680	1.44646E+01
8042	636	1.44660E+01
8042	327	1.44737E+01
8042	640	1.44750E+01
8042	367	1.44751E+01
8042	465	1.44841E+01
8042	425	1.44853E+01
8042	278	1.44877E+01
8042	550	1.44941E+01
8042	720	1.45047E+01
8042	458	1.45074E+01
8042	594	1.45114E+01
8042	600	1.45125E+01
8042	336	1.45164E+01
8042	375	1.45170E+01
8042	721	1.45209E+01
8042	677	1.45236E+01
8042	230	1.45261E+01
8042	681	1.45270E+01
8042	719	1.45320E+01
8042	635	1.45540E+01
8042	557	1.45547E+01
8042	326	1.45576E+01
8042	277	1.45639E+01
8042	417	1.45641E+01
8042	366	1.45709E+01
8042	641	1.45714E+01
8042	426	1.45751E+01
8042	761	1.45773E+01
8042	337	1.45797E+01
8042	466	1.45819E+01
8042	722	1.45826E+01
8042	762	1.45850E+01
8042	718	1.46002E+01
8042	376	1.46012E+01
8042	549	1.46072E+01
8042	760	1.46151E+01
8042	229	1.46151E+01
8042	676	1.46195E+01
8042	457	1.46238E+01
8042	593	1.46265E+01
8042	601	1.46291E+01
8042	682	1.46324E+01
8042	763	1.46405E+01
8042	338	1.46474E+01
8042	803	1.46568E+01
8042	276	1.46574E+01
8042	802	1.46620E+01
8042	325	1.46629E+01
8042	634	1.46749E+01
8042	558	1.46781E+01
8042	427	1.46817E+01
8042	416	1.46903E+01
8042	365	1.46907E+01
8042	723	1.46913E+01
8042	759	1.46950E+01
8042	377	1.46969E+01
8042	804	1.47010E+01
8042	467	1.47012E+01
8042	717	1.47062E+01
8042	642	1.47068E+01
8042	801	1.47133E+01
8042	228	1.47154E+01
7952	234	1.47197E+01
8042	764	1.47458E+01
8042	142	1.47472E+01
8042	548	1.47486E+01
8042	675	1.47489E+01
8042	568	1.47515E+01
8042	456	1.47669E+01
8042	275	1.47683E+01
8042	592	1.47709E+01
8042	602	1.47793E+01
7952	233	1.47800E+01
8042	683	1.47819E+01
8042	324	1.47889E+01
8042	805	1.47963E+01
7952	284	1.47983E+01
7952	283	1.48007E+01
7952	285	1.48011E+01
8042	378	1.48021E+01
8042	428	1.48035E+01
8042	800	1.48066E+01
7952	286	1.48075E+01
7952	282	1.48104E+01
8042	758	1.48127E+01
7952	421	1.48159E+01
7952	370	1.48198E+01
7952	371	1.48209E+01
7952	422	1.48242E+01
7952	461	1.48245E+01
7952	331	1.48246E+01
8042	633	1.48256E+01
7952	462	1.48259E+01
8042	227	1.48275E+01
7952	330	1.48284E+01
8042	559	1.48290E+01
7952	281	1.48293E+01
7952	420	1.48327E+01
8042	364	1.48329E+01
7952	332	1.48365E+01
7952	553	1.48375E+01
8042	415	1.48403E+01
7952	369	1.48407E+01
8042	468	1.48414E+01
7952	372	1.48423E+01
7952	232	1.48442E+01
8042	716	1.48458E+01
8042	724	1.48480E+01
7952	329	1.48494E+01
7952	554	1.48500E+01
7952	460	1.48513E+01
7952	463	1.48540E+01
7952	552	1.48554E+01
7952	423	1.48558E+01
7952	280	1.48594E+01
7952	333	1.48623E+01
7952	597	1.48644E+01
7952	419	1.48759E+01
7952	596	1.48787E+01
8042	643	1.48821E+01
7952	373	1.48822E+01
7952	598	1.48835E+01
7952	368	1.48849E+01
7952	328	1.48894E+01
7952	555	1.48919E+01
8042	141	1.48927E+01
8042	274	1.48960E+01
7952	334	1.49003E+01
8042	765	1.49017E+01
7952	279	1.49026E+01
7952	551	1.49043E+01
7952	638	1.49044E+01
7952	459	1.49072E+01
7952	464	1.49074E+01
8042	674	1.49079E+01
7952	424	1.49091E+01
8042	379	1.49142E+01
7952	231	1.49143E+01
8042	547	1.49149E+01
8042	567	1.49185E+01
7952	637	1.49190E+01
7952	595	1.49264E+01
7952	639	1.49266E+01
8042	455	1.49332E+01
8042	323	1.49337E+01
7952	599	1.49357E+01
8042	799	1.49371E+01
7952	374	1.49390E+01
8042	429	1.49390E+01
8042	591	1.49408E+01
8042	806	1.49438E+01
7952	418	1.49462E+01
7952	335	1.49487E+01
7952	327	1.49497E+01
8042	226	1.49513E+01
7952	367	1.49535E+01
