GRAM	c2h2	chi_tot
1458	380	6.60627E+01
1458	338	6.61112E+01
1568	380	6.61480E+01
1458	379	6.62066E+01
1568	338	6.62120E+01
1348	380	6.62189E+01
1458	432	6.62380E+01
1348	338	6.62673E+01
1458	431	6.62962E+01
1568	379	6.62985E+01
1568	432	6.63113E+01
1348	379	6.63642E+01
1568	431	6.63765E+01
1348	432	6.63919E+01
1458	473	6.64249E+01
1458	337	6.64405E+01
1458	378	6.64508E+01
1458	430	6.64532E+01
1348	431	6.64536E+01
1458	472	6.64555E+01
1568	473	6.64895E+01
1568	472	6.65272E+01
1568	430	6.65406E+01
1568	337	6.65477E+01
1568	378	6.65494E+01
1348	473	6.65778E+01
1458	471	6.65876E+01
1348	337	6.65962E+01
1458	565	6.66073E+01
1348	378	6.66096E+01
1348	430	6.66139E+01
1348	472	6.66142E+01
1458	564	6.66586E+01
1568	471	6.66666E+01
1568	565	6.66666E+01
1458	429	6.67151E+01
1568	564	6.67248E+01
1348	471	6.67520E+01
1348	565	6.67640E+01
1458	377	6.68031E+01
1568	429	6.68096E+01
1458	563	6.68125E+01
1348	564	6.68236E+01
1458	470	6.68268E+01
1458	609	6.68278E+01
1348	429	6.68789E+01
1458	336	6.68806E+01
1568	609	6.68854E+01
1568	563	6.68860E+01
1568	377	6.69086E+01
1568	470	6.69131E+01
1458	608	6.69435E+01
1348	377	6.69630E+01
1348	563	6.69857E+01
1568	336	6.69945E+01
1348	470	6.69965E+01
1348	609	6.69971E+01
1568	608	6.70077E+01
5070	565	6.70174E+01
1348	336	6.70358E+01
1458	562	6.70753E+01
1458	428	6.70905E+01
1348	608	6.71238E+01
1568	562	6.71562E+01
1458	607	6.71601E+01
5070	473	6.71686E+01
1458	650	6.71700E+01
1458	469	6.71803E+01
1568	428	6.71922E+01
5070	609	6.72113E+01
1568	650	6.72288E+01
1568	607	6.72313E+01
1458	286	6.72540E+01
1348	562	6.72562E+01
1348	428	6.72572E+01
1458	376	6.72738E+01
1568	469	6.72741E+01
1348	607	6.73509E+01
