GRAM	c2h2	chi_tot
1951	604	3.59257E+01
1951	603	3.63220E+01
1951	562	3.64861E+01
1951	563	3.68341E+01
1951	605	3.69258E+01
1951	521	3.71594E+01
1951	561	3.74088E+01
1951	520	3.75118E+01
1951	602	3.78750E+01
1951	479	3.80586E+01
1951	480	3.81531E+01
1951	522	3.81561E+01
2061	604	3.85439E+01
1951	564	3.86912E+01
1951	438	3.89058E+01
2061	603	3.89539E+01
1951	519	3.89556E+01
1951	478	3.90916E+01
2061	562	3.91455E+01
1951	439	3.92638E+01
1951	560	3.93436E+01
2061	563	3.94760E+01
1951	606	3.95218E+01
2061	605	3.95390E+01
1951	481	3.96299E+01
1951	437	3.96587E+01
2061	521	3.98373E+01
1951	397	3.99329E+01
2061	561	4.00906E+01
2061	520	4.02160E+01
1951	601	4.03272E+01
1951	398	4.03275E+01
2061	602	4.05270E+01
1951	396	4.05732E+01
1951	523	4.07395E+01
2061	479	4.07795E+01
2061	522	4.08110E+01
2061	480	4.08428E+01
1951	440	4.09829E+01
1951	477	4.09990E+01
1951	356	4.10954E+01
1951	518	4.12333E+01
1951	436	4.12796E+01
1951	357	4.12905E+01
2061	564	4.13225E+01
2061	438	4.16403E+01
2061	519	4.16880E+01
1951	355	4.17976E+01
2061	478	4.18440E+01
2061	439	4.19623E+01
1951	399	4.19972E+01
1951	395	4.20222E+01
1951	559	4.20331E+01
2061	560	4.20510E+01
2061	606	4.21405E+01
1951	565	4.22540E+01
1951	316	4.22749E+01
2061	481	4.22902E+01
2061	437	4.24282E+01
1951	315	4.24700E+01
1951	358	4.26041E+01
2061	397	4.26818E+01
1951	482	4.27284E+01
1951	317	4.29751E+01
2061	601	4.30036E+01
2061	398	4.30362E+01
1951	354	4.31966E+01
2061	396	4.33600E+01
1951	314	4.33719E+01
2061	523	4.33765E+01
1951	600	4.34262E+01
1951	435	4.35447E+01
1951	476	4.35460E+01
1951	276	4.35522E+01
1951	275	4.35868E+01
2061	440	4.36453E+01
2061	477	4.37822E+01
1951	607	4.38541E+01
2061	356	4.38635E+01
2061	518	4.39942E+01
2061	357	4.40161E+01
1951	394	4.40756E+01
2061	436	4.40823E+01
1951	517	4.41058E+01
1951	274	4.42526E+01
1951	441	4.43049E+01
1951	277	4.43142E+01
2061	355	4.46049E+01
2061	399	4.46643E+01
1951	236	4.46992E+01
2061	559	4.47676E+01
1951	318	4.47799E+01
1951	313	4.48170E+01
2061	395	4.48439E+01
2061	565	4.48833E+01
