GRAM	c2h2	chi_tot
977	0	3.94070E+03
977	1	3.94071E+03
977	143	3.94072E+03
977	2	3.94073E+03
977	144	3.94075E+03
977	3	3.94075E+03
977	474	3.94077E+03
977	145	3.94078E+03
977	4	3.94078E+03
977	475	3.94080E+03
977	41	3.94080E+03
977	146	3.94081E+03
977	5	3.94081E+03
977	515	3.94082E+03
977	92	3.94082E+03
977	184	3.94084E+03
977	476	3.94084E+03
977	42	3.94085E+03
977	382	3.94085E+03
977	6	3.94085E+03
977	236	3.94085E+03
977	147	3.94085E+03
977	288	3.94086E+03
977	516	3.94086E+03
977	93	3.94087E+03
977	185	3.94089E+03
977	7	3.94089E+03
977	477	3.94090E+03
977	43	3.94090E+03
977	148	3.94090E+03
977	383	3.94090E+03
977	237	3.94091E+03
977	289	3.94092E+03
977	517	3.94093E+03
977	94	3.94093E+03
977	8	3.94094E+03
977	186	3.94096E+03
977	478	3.94096E+03
977	149	3.94096E+03
977	44	3.94097E+03
977	384	3.94097E+03
977	238	3.94098E+03
977	290	3.94099E+03
977	9	3.94100E+03
977	518	3.94100E+03
977	95	3.94101E+03
977	150	3.94104E+03
977	479	3.94104E+03
977	187	3.94104E+03
977	45	3.94105E+03
977	10	3.94106E+03
977	385	3.94106E+03
977	239	3.94107E+03
977	291	3.94108E+03
977	519	3.94110E+03
977	96	3.94111E+03
977	151	3.94112E+03
977	11	3.94113E+03
977	480	3.94114E+03
977	188	3.94115E+03
977	46	3.94116E+03
977	386	3.94118E+03
977	240	3.94118E+03
977	292	3.94120E+03
977	12	3.94121E+03
977	152	3.94121E+03
977	520	3.94122E+03
977	97	3.94123E+03
977	481	3.94125E+03
977	189	3.94128E+03
977	47	3.94129E+03
977	13	3.94129E+03
977	387	3.94132E+03
977	241	3.94132E+03
977	153	3.94132E+03
977	293	3.94134E+03
977	521	3.94137E+03
977	98	3.94137E+03
977	14	3.94138E+03
977	774	3.94139E+03
977	482	3.94139E+03
977	190	3.94144E+03
977	154	3.94144E+03
977	48	3.94144E+03
977	15	3.94147E+03
977	388	3.94149E+03
977	242	3.94149E+03
977	294	3.94152E+03
977	733	3.94154E+03
977	99	3.94155E+03
977	522	3.94156E+03
977	483	3.94156E+03
977	16	3.94157E+03
977	155	3.94157E+03
977	775	3.94159E+03
977	49	3.94163E+03
977	191	3.94164E+03
977	17	3.94167E+03
977	243	3.94171E+03
977	692	3.94171E+03
977	389	3.94171E+03
977	156	3.94172E+03
977	295	3.94174E+03
977	484	3.94175E+03
977	100	3.94177E+03
977	734	3.94178E+03
977	18	3.94178E+03
977	523	3.94180E+03
977	776	3.94184E+03
977	50	3.94186E+03
977	157	3.94188E+03
977	192	3.94188E+03
