GRAM	c2h2	chi_tot
10216	195	2.07470E+02
10130	195	2.07586E+02
10216	157	2.07792E+02
10216	194	2.07906E+02
10130	157	2.07909E+02
10130	194	2.08029E+02
10216	234	2.08080E+02
10130	234	2.08193E+02
10216	156	2.08266E+02
10130	156	2.08382E+02
10216	233	2.08507E+02
10216	158	2.08588E+02
10130	233	2.08640E+02
10216	196	2.08644E+02
10130	158	2.08705E+02
10130	196	2.08751E+02
10216	273	2.09315E+02
10130	273	2.09449E+02
10216	274	2.09577E+02
10216	235	2.09594E+02
10130	274	2.09671E+02
10216	121	2.09679E+02
10130	235	2.09683E+02
10130	121	2.09793E+02
10216	120	2.09816E+02
10216	193	2.09907E+02
10130	120	2.09925E+02
10216	155	2.09996E+02
10130	193	2.10036E+02
10130	155	2.10109E+02
10216	122	2.10499E+02
10130	122	2.10618E+02
10216	159	2.10676E+02
10130	159	2.10792E+02
10216	232	2.10800E+02
10216	314	2.10895E+02
10216	119	2.10909E+02
10130	232	2.10949E+02
10216	313	2.10979E+02
10130	314	2.10986E+02
10130	119	2.11014E+02
10130	313	2.11131E+02
10216	272	2.11224E+02
10130	272	2.11392E+02
10216	197	2.11475E+02
10130	197	2.11571E+02
10216	275	2.12115E+02
10130	275	2.12163E+02
10216	354	2.12271E+02
10130	354	2.12395E+02
10216	118	2.12963E+02
10216	154	2.12965E+02
10130	118	2.13063E+02
10130	154	2.13076E+02
10216	236	2.13122E+02
10130	236	2.13184E+02
10216	315	2.13340E+02
10130	315	2.13358E+02
10216	192	2.13428E+02
10216	312	2.13449E+02
10216	355	2.13525E+02
10130	355	2.13553E+02
10130	192	2.13560E+02
10130	312	2.13652E+02
10216	353	2.13688E+02
10130	353	2.13892E+02
10216	395	2.14023E+02
10216	160	2.14091E+02
10130	395	2.14119E+02
10130	160	2.14207E+02
10216	231	2.14869E+02
10216	394	2.14880E+02
10130	231	2.15031E+02
10130	394	2.15089E+02
10216	271	2.15177E+02
10130	271	2.15371E+02
10216	436	2.15742E+02
10130	436	2.15825E+02
10216	117	2.15982E+02
10130	396	2.16017E+02
10216	198	2.16027E+02
10216	396	2.16054E+02
10130	117	2.16076E+02
10130	198	2.16111E+02
10216	435	2.16527E+02
10130	435	2.16755E+02
10130	276	2.17021E+02
10216	276	2.17025E+02
10216	153	2.17153E+02
10130	153	2.17260E+02
10216	477	2.17325E+02
10130	477	2.17420E+02
10130	356	2.17523E+02
10216	352	2.17580E+02
10216	356	2.17605E+02
10130	352	2.17849E+02
10130	437	2.17904E+02
10216	437	2.17993E+02
10216	311	2.18127E+02
10130	316	2.18369E+02
