GRAM	c2h2	chi_tot
573	613	2.58827E+01
573	614	2.58956E+01
683	613	2.61729E+01
573	612	2.61986E+01
683	614	2.62257E+01
683	612	2.64507E+01
573	572	2.67357E+01
573	611	2.68443E+01
573	571	2.68488E+01
793	613	2.68996E+01
793	614	2.69499E+01
573	573	2.69761E+01
683	572	2.70513E+01
683	611	2.70602E+01
683	571	2.71273E+01
793	612	2.71811E+01
573	570	2.73142E+01
683	573	2.73305E+01
683	570	2.75572E+01
793	572	2.77733E+01
573	530	2.77842E+01
793	611	2.77956E+01
573	610	2.78132E+01
573	531	2.78362E+01
793	571	2.78542E+01
683	610	2.79950E+01
793	573	2.80487E+01
683	530	2.80767E+01
573	529	2.81052E+01
573	569	2.81224E+01
683	531	2.81643E+01
573	532	2.82666E+01
793	570	2.82901E+01
683	569	2.83317E+01
683	529	2.83637E+01
683	532	2.86314E+01
793	610	2.87366E+01
573	528	2.87849E+01
793	530	2.87982E+01
793	531	2.88794E+01
573	489	2.89494E+01
683	528	2.90109E+01
793	569	2.90717E+01
573	609	2.90885E+01
793	529	2.90926E+01
573	490	2.91050E+01
573	488	2.91828E+01
683	609	2.92386E+01
683	489	2.92438E+01
573	568	2.92536E+01
793	532	2.93411E+01
683	568	2.94313E+01
683	490	2.94326E+01
683	488	2.94451E+01
573	491	2.96612E+01
793	528	2.97481E+01
573	487	2.97833E+01
573	527	2.97984E+01
793	489	2.99590E+01
793	609	2.99875E+01
683	527	2.99936E+01
683	487	3.00150E+01
683	491	3.00231E+01
793	490	3.01397E+01
793	488	3.01694E+01
793	568	3.01794E+01
573	448	3.03070E+01
573	449	3.04784E+01
573	447	3.05298E+01
683	448	3.05916E+01
573	608	3.06415E+01
573	567	3.06766E+01
573	486	3.07192E+01
793	491	3.07230E+01
793	527	3.07399E+01
793	487	3.07489E+01
683	608	3.07621E+01
683	447	3.07849E+01
683	449	3.07934E+01
683	567	3.08246E+01
683	486	3.09219E+01
573	450	3.10649E+01
573	526	3.11102E+01
573	446	3.11153E+01
683	526	3.12766E+01
793	448	3.13011E+01
683	446	3.13422E+01
683	450	3.14113E+01
793	449	3.14929E+01
793	447	3.15050E+01
793	608	3.15194E+01
793	567	3.15818E+01
793	486	3.16660E+01
573	407	3.18683E+01
573	408	3.19460E+01
573	485	3.19495E+01
573	445	3.20237E+01
793	526	3.20326E+01
793	446	3.20734E+01
793	450	3.21016E+01
683	485	3.21247E+01
683	407	3.21321E+01
573	406	3.21699E+01
683	445	3.22237E+01
683	408	3.22373E+01
573	566	3.23475E+01
683	406	3.24073E+01
573	607	3.24298E+01
573	409	3.24362E+01
683	566	3.24683E+01
683	607	3.25235E+01
573	525	3.26739E+01
683	409	3.27557E+01
573	405	3.28096E+01
683	525	3.28134E+01
793	407	3.28382E+01
793	485	3.28794E+01
793	408	3.29316E+01
793	445	3.29662E+01
683	405	3.30217E+01
793	406	3.31255E+01
573	444	3.32078E+01
793	566	3.32351E+01
793	607	3.32901E+01
683	444	3.33824E+01
573	484	3.34242E+01
793	409	3.34387E+01
683	484	3.35737E+01
793	525	3.35797E+01
573	367	3.35982E+01
573	366	3.37233E+01
573	404	3.37401E+01
793	405	3.37520E+01
573	368	3.38524E+01
683	367	3.38559E+01
232	319	3.38629E+01
232	359	3.38697E+01
232	360	3.39273E+01
683	404	3.39280E+01
232	318	3.39371E+01
342	359	3.39568E+01
683	366	3.39570E+01
342	319	3.39593E+01
232	400	3.39982E+01
232	320	3.40037E+01
232	279	3.40165E+01
342	360	3.40227E+01
342	318	3.40288E+01
232	358	3.40446E+01
232	278	3.40682E+01
342	400	3.40770E+01
342	320	3.41058E+01
232	399	3.41112E+01
342	279	3.41154E+01
342	358	3.41248E+01
683	368	3.41349E+01
793	444	3.41364E+01
232	280	3.41475E+01
232	401	3.41527E+01
342	278	3.41649E+01
342	399	3.41799E+01
573	365	3.41840E+01
232	317	3.41997E+01
573	565	3.42124E+01
342	401	3.42440E+01
342	280	3.42493E+01
232	361	3.42497E+01
232	441	3.42575E+01
232	277	3.42811E+01
342	317	3.42876E+01
683	565	3.43081E+01
342	441	3.43224E+01
232	239	3.43269E+01
793	484	3.43394E+01
232	440	3.43490E+01
342	361	3.43551E+01
232	240	3.43742E+01
342	277	3.43762E+01
232	321	3.43894E+01
452	359	3.43946E+01
683	365	3.43946E+01
452	319	3.43960E+01
573	606	3.44004E+01
342	440	3.44005E+01
232	238	3.44209E+01
232	357	3.44224E+01
342	239	3.44253E+01
573	524	3.44341E+01
452	360	3.44537E+01
232	442	3.44562E+01
232	398	3.44585E+01
683	606	3.44698E+01
452	318	3.44725E+01
342	240	3.44729E+01
232	281	3.44867E+01
342	357	3.44972E+01
342	321	3.44983E+01
452	400	3.45103E+01
342	398	3.45190E+01
342	238	3.45193E+01
452	320	3.45354E+01
342	442	3.45375E+01
683	524	3.45487E+01
793	367	3.45495E+01
452	279	3.45530E+01
452	358	3.45694E+01
232	241	3.45812E+01
342	281	3.45920E+01
232	402	3.46093E+01
452	278	3.46097E+01
232	482	3.46139E+01
573	443	3.46149E+01
452	399	3.46196E+01
232	316	3.46281E+01
232	276	3.46375E+01
232	237	3.46412E+01
342	482	3.46572E+01
793	366	3.46637E+01
793	404	3.46707E+01
452	401	3.46710E+01
452	280	3.46797E+01
342	241	3.46806E+01
232	439	3.46960E+01
342	316	3.47133E+01
342	402	3.47152E+01
232	481	3.47287E+01
342	276	3.47317E+01
342	439	3.47367E+01
452	317	3.47384E+01
342	237	3.47401E+01
452	441	3.47520E+01
342	481	3.47558E+01
683	443	3.47655E+01
452	361	3.47794E+01
232	200	3.47921E+01
232	483	3.47993E+01
793	368	3.48155E+01
452	277	3.48280E+01
232	201	3.48295E+01
452	440	3.48360E+01
342	483	3.48626E+01
232	199	3.48637E+01
452	239	3.48673E+01
232	362	3.48704E+01
342	200	3.48895E+01
452	240	3.49077E+01
573	403	3.49099E+01
452	321	3.49207E+01
342	201	3.49255E+01
573	364	3.49320E+01
452	357	3.49488E+01
452	442	3.49615E+01
342	199	3.49627E+01
452	398	3.49654E+01
452	238	3.49683E+01
232	242	3.49698E+01
232	236	3.49769E+01
232	356	3.49773E+01
232	443	3.49788E+01
342	362	3.49874E+01
232	202	3.49893E+01
232	397	3.50088E+01
452	281	3.50150E+01
232	198	3.50346E+01
342	356	3.50482E+01
232	322	3.50518E+01
232	282	3.50623E+01
342	397	3.50632E+01
232	523	3.50633E+01
342	242	3.50703E+01
683	403	3.50748E+01
342	523	3.50761E+01
342	236	3.50765E+01
342	443	3.50794E+01
452	482	3.50831E+01
342	202	3.50840E+01
793	565	3.50851E+01
573	483	3.50868E+01
452	241	3.51081E+01
232	480	3.51089E+01
793	365	3.51145E+01
683	364	3.51204E+01
342	480	3.51234E+01
232	275	3.51240E+01
342	198	3.51354E+01
452	402	3.51362E+01
342	322	3.51685E+01
452	316	3.51712E+01
342	282	3.51718E+01
452	439	3.51786E+01
232	524	3.51842E+01
452	481	3.51872E+01
452	276	3.51906E+01
452	237	3.51961E+01
232	315	3.52038E+01
683	483	3.52123E+01
342	275	3.52178E+01
342	524	3.52196E+01
342	522	3.52364E+01
232	522	3.52417E+01
793	606	3.52463E+01
232	438	3.52639E+01
452	483	3.52835E+01
342	315	3.52873E+01
232	203	3.52876E+01
342	438	3.52968E+01
