GRAM	c2h2	chi_tot
757	162	8.09715E+02
757	161	8.09722E+02
647	162	8.09924E+02
867	162	8.09947E+02
647	161	8.09949E+02
867	161	8.09960E+02
757	163	8.11002E+02
757	160	8.11043E+02
647	163	8.11193E+02
867	163	8.11228E+02
647	160	8.11287E+02
867	160	8.11287E+02
757	199	8.12017E+02
757	198	8.12132E+02
647	199	8.12216E+02
867	199	8.12256E+02
647	198	8.12365E+02
867	198	8.12372E+02
757	200	8.13545E+02
757	159	8.13701E+02
647	200	8.13708E+02
867	200	8.13784E+02
757	197	8.13924E+02
867	159	8.13952E+02
647	159	8.13961E+02
867	197	8.14167E+02
647	197	8.14190E+02
757	237	8.14446E+02
647	237	8.14661E+02
867	237	8.14688E+02
757	238	8.15186E+02
647	238	8.15341E+02
867	238	8.15436E+02
757	236	8.15665E+02
867	236	8.15901E+02
647	236	8.15937E+02
757	201	8.16677E+02
647	201	8.16802E+02
867	201	8.16917E+02
757	277	8.17177E+02
647	277	8.17345E+02
867	277	8.17429E+02
757	196	8.17432E+02
757	276	8.17505E+02
867	196	8.17678E+02
757	158	8.17720E+02
647	196	8.17728E+02
867	276	8.17739E+02
647	276	8.17763E+02
757	239	8.17820E+02
647	239	8.17911E+02
867	158	8.17980E+02
647	158	8.17996E+02
867	239	8.18080E+02
647	613	8.18738E+02
757	235	8.18908E+02
757	278	8.18977E+02
757	122	8.18977E+02
647	612	8.19002E+02
647	278	8.19050E+02
647	614	8.19109E+02
867	235	8.19141E+02
757	612	8.19225E+02
647	235	8.19233E+02
647	122	8.19238E+02
867	122	8.19248E+02
867	278	8.19250E+02
757	613	8.19280E+02
757	317	8.19513E+02
867	612	8.19601E+02
647	317	8.19688E+02
867	317	8.19765E+02
867	613	8.19771E+02
757	611	8.19826E+02
647	611	8.19924E+02
757	614	8.19969E+02
757	275	8.20064E+02
867	611	8.20088E+02
867	275	8.20283E+02
757	316	8.20398E+02
647	275	8.20406E+02
867	614	8.20575E+02
867	316	8.20618E+02
647	316	8.20700E+02
757	318	8.20890E+02
647	318	8.20930E+02
757	610	8.21128E+02
867	318	8.21176E+02
867	610	8.21277E+02
757	202	8.21366E+02
647	202	8.21452E+02
647	610	8.21548E+02
867	202	8.21608E+02
647	569	8.21714E+02
757	358	8.21768E+02
647	358	8.21881E+02
867	358	8.22036E+02
647	570	8.22070E+02
647	568	8.22099E+02
757	357	8.22117E+02
757	569	8.22130E+02
757	568	8.22184E+02
757	240	8.22277E+02
647	240	8.22301E+02
867	357	8.22337E+02
647	357	8.22403E+02
867	568	8.22509E+02
867	240	8.22548E+02
867	569	8.22569E+02
757	195	8.22704E+02
647	279	8.22774E+02
757	279	8.22803E+02
757	570	8.22814E+02
867	195	8.22955E+02
647	195	8.23028E+02
757	567	8.23080E+02
647	571	8.23095E+02
867	279	8.23099E+02
757	157	8.23135E+02
757	609	8.23200E+02
867	609	8.23236E+02
867	567	8.23291E+02
757	399	8.23320E+02
647	567	8.23325E+02
867	570	8.23369E+02
867	157	8.23402E+02
647	157	8.23426E+02
647	399	8.23440E+02
647	359	8.23559E+02
867	399	8.23585E+02
757	359	8.23628E+02
757	315	8.23685E+02
867	315	8.23879E+02
647	609	8.23943E+02
867	359	8.23949E+02
647	526	8.23969E+02
647	525	8.23996E+02
757	525	8.24017E+02
647	315	8.24105E+02
757	398	8.24126E+02
757	571	8.24165E+02
757	121	8.24169E+02
757	234	8.24248E+02
647	319	8.24279E+02
757	526	8.24316E+02
867	525	8.24320E+02
867	398	8.24326E+02
757	319	8.24382E+02
647	121	8.24438E+02
867	121	8.24449E+02
647	398	8.24462E+02
867	234	8.24478E+02
647	400	8.24520E+02
647	441	8.24580E+02
757	441	8.24607E+02
757	440	8.24611E+02
647	234	8.24621E+02
757	400	8.24627E+02
867	319	8.24707E+02
647	483	8.24719E+02
867	526	8.24730E+02
647	572	8.24746E+02
757	483	8.24813E+02
867	571	8.24835E+02
867	440	8.24837E+02
647	440	8.24849E+02
757	356	8.24859E+02
757	524	8.24874E+02
647	527	8.24916E+02
867	441	8.24916E+02
757	482	8.24942E+02
757	566	8.24954E+02
757	274	8.24955E+02
867	400	8.24962E+02
867	356	8.25036E+02
867	566	8.25052E+02
867	524	8.25069E+02
867	483	8.25143E+02
647	482	8.25149E+02
867	274	8.25162E+02
867	482	8.25173E+02
647	524	8.25176E+02
647	356	8.25305E+02
647	274	8.25375E+02
647	566	8.25528E+02
757	527	8.25590E+02
647	484	8.25703E+02
647	442	8.26061E+02
867	608	8.26067E+02
757	484	8.26106E+02
867	527	8.26117E+02
757	572	8.26140E+02
757	608	8.26142E+02
757	442	8.26363E+02
867	484	8.26539E+02
757	439	8.26625E+02
647	528	8.26692E+02
757	481	8.26737E+02
867	442	8.26761E+02
867	439	8.26772E+02
867	481	8.26874E+02
867	572	8.26926E+02
647	573	8.27001E+02
757	523	8.27101E+02
647	439	8.27115E+02
867	523	8.27191E+02
647	608	8.27207E+02
647	481	8.27236E+02
647	360	8.27246E+02
757	397	8.27265E+02
867	397	8.27407E+02
647	401	8.27476E+02
757	360	8.27508E+02
757	203	8.27556E+02
647	203	8.27601E+02
757	528	8.27693E+02
647	523	8.27720E+02
867	203	8.27800E+02
647	397	8.27802E+02
757	401	8.27820E+02
647	485	8.27885E+02
867	360	8.27886E+02
867	565	8.27965E+02
757	565	8.27976E+02
867	401	8.28229E+02
867	528	8.28333E+02
647	280	8.28413E+02
647	241	8.28431E+02
757	241	8.28477E+02
757	280	8.28549E+02
757	485	8.28599E+02
757	573	8.28718E+02
867	241	8.28760E+02
867	280	8.28871E+02
647	565	8.28876E+02
647	443	8.29054E+02
867	485	8.29137E+02
647	529	8.29185E+02
757	314	8.29505E+02
647	320	8.29591E+02
867	573	8.29619E+02
757	443	8.29638E+02
867	314	8.29677E+02
757	194	8.29801E+02
757	320	8.29844E+02
867	607	8.29898E+02
757	156	8.29991E+02
647	314	8.30032E+02
867	194	8.30058E+02
757	607	8.30082E+02
867	443	8.30128E+02
647	194	8.30152E+02
757	355	8.30162E+02
867	320	8.30211E+02
867	156	8.30267E+02
647	156	8.30297E+02
867	355	8.30302E+02
757	120	8.30428E+02
757	480	8.30458E+02
867	480	8.30507E+02
757	529	8.30511E+02
647	120	8.30704E+02
867	120	8.30717E+02
647	355	8.30756E+02
757	438	8.30894E+02
867	522	8.30930E+02
757	522	8.30940E+02
867	438	8.30970E+02
647	486	8.31071E+02
647	480	8.31236E+02
867	529	8.31264E+02
647	607	8.31467E+02
647	438	8.31620E+02
757	233	8.31760E+02
647	522	8.31865E+02
867	233	8.31991E+02
647	402	8.32086E+02
757	486	8.32099E+02
647	233	8.32178E+02
867	564	8.32235E+02
757	273	8.32272E+02
647	530	8.32316E+02
757	564	8.32352E+02
867	273	8.32471E+02
757	402	8.32676E+02
867	486	8.32743E+02
647	361	8.32756E+02
647	273	8.32763E+02
757	396	8.32938E+02
867	396	8.33029E+02
867	402	8.33163E+02
757	361	8.33217E+02
647	444	8.33338E+02
647	564	8.33570E+02
867	361	8.33656E+02
647	396	8.33661E+02
757	530	8.33965E+02
757	444	8.34208E+02
867	444	8.34794E+02
867	530	8.34831E+02
867	606	8.34895E+02
647	487	8.35100E+02
757	606	8.35186E+02
757	204	8.35186E+02
647	204	8.35189E+02
867	204	8.35434E+02
647	281	8.35854E+02
647	531	8.36038E+02
757	281	8.36100E+02
647	242	8.36213E+02
867	479	8.36327E+02
757	242	8.36332E+02
757	479	8.36359E+02
757	487	8.36441E+02
867	281	8.36451E+02
867	521	8.36542E+02
867	242	8.36629E+02
757	521	8.36645E+02
647	321	8.36718E+02
647	606	8.36885E+02
757	321	8.37127E+02
867	487	8.37193E+02
647	479	8.37397E+02
867	321	8.37539E+02
757	437	8.37638E+02
867	437	8.37651E+02
757	119	8.37810E+02
647	521	8.37861E+02
757	313	8.37961E+02
757	531	8.38006E+02
647	119	8.38095E+02
867	563	8.38096E+02
867	119	8.38110E+02
867	313	8.38116E+02
647	403	8.38138E+02
757	354	8.38162E+02
867	354	8.38272E+02
757	563	8.38314E+02
757	155	8.38351E+02
647	437	8.38581E+02
647	313	8.38585E+02
867	155	8.38638E+02
647	155	8.38671E+02
647	445	8.38707E+02
757	193	8.38793E+02
647	354	8.38890E+02
757	403	8.38978E+02
867	531	8.38986E+02
867	193	8.39057E+02
647	193	8.39169E+02
867	403	8.39547E+02
647	563	8.39839E+02
647	488	8.39843E+02
757	445	8.39867E+02
647	362	8.39899E+02
647	532	8.40330E+02
867	445	8.40549E+02
757	362	8.40566E+02
867	362	8.41069E+02
867	605	8.41256E+02
757	395	8.41307E+02
867	395	8.41355E+02
757	488	8.41496E+02
757	232	8.41513E+02
757	605	8.41649E+02
867	232	8.41747E+02
647	232	8.41973E+02
757	272	8.42088E+02
647	395	8.42197E+02
867	272	8.42282E+02
867	488	8.42355E+02
757	532	8.42614E+02
647	272	8.42643E+02
647	605	8.43653E+02
867	532	8.43706E+02
867	520	8.44278E+02
757	520	8.44465E+02
867	478	8.44562E+02
757	478	8.44665E+02
647	282	8.44977E+02
647	446	8.44980E+02
647	489	8.45207E+02
757	282	8.45339E+02
647	404	8.45422E+02
647	322	8.45503E+02
647	243	8.45562E+02
867	282	8.45719E+02
757	243	8.45756E+02
867	562	8.45795E+02
647	478	8.45941E+02
647	520	8.45953E+02
867	243	8.46069E+02
757	322	8.46075E+02
757	562	8.46106E+02
757	118	8.46381E+02
757	446	8.46430E+02
757	404	8.46517E+02
867	322	8.46534E+02
647	118	8.46674E+02
867	118	8.46692E+02
867	436	8.46996E+02
757	436	8.47036E+02
757	489	8.47169E+02
867	404	8.47169E+02
867	446	8.47211E+02
