GRAM	c2h2	chi_tot
1604	380	9.25828E+01
1494	380	9.27089E+01
1384	380	9.29143E+01
1604	379	9.37961E+01
1494	379	9.39113E+01
1583	380	9.39465E+01
1473	380	9.40174E+01
1384	379	9.41269E+01
1363	380	9.41902E+01
1604	338	9.44098E+01
1494	338	9.44988E+01
1604	432	9.46214E+01
1384	338	9.46918E+01
1494	432	9.47771E+01
1583	432	9.48280E+01
1473	432	9.49235E+01
1604	431	9.49674E+01
1384	432	9.49880E+01
1494	431	9.51123E+01
1363	432	9.51131E+01
1384	431	9.53417E+01
1604	378	9.54238E+01
1494	378	9.55280E+01
1384	378	9.57531E+01
1604	430	9.57922E+01
1583	379	9.58794E+01
1583	431	9.59031E+01
1494	430	9.59262E+01
1473	379	9.59428E+01
1473	431	9.59916E+01
1363	379	9.61258E+01
1384	430	9.61729E+01
1363	431	9.61991E+01
1604	337	9.65476E+01
1494	337	9.66262E+01
1384	337	9.68237E+01
6360	380	9.69584E+01
1604	429	9.70995E+01
6264	380	9.71342E+01
1494	429	9.72222E+01
6360	338	9.73402E+01
1583	430	9.74692E+01
1604	377	9.74723E+01
1384	429	9.74851E+01
6264	338	9.75076E+01
6360	379	9.75228E+01
1473	430	9.75505E+01
1583	338	9.75522E+01
1494	377	9.75654E+01
1473	338	9.75936E+01
6264	379	9.77066E+01
1363	338	9.77461E+01
1363	430	9.77747E+01
1384	377	9.77994E+01
1583	378	9.82349E+01
1473	378	9.82909E+01
1583	473	9.83689E+01
1604	472	9.84421E+01
1473	473	9.84822E+01
1363	378	9.84832E+01
6360	378	9.85179E+01
1494	472	9.86081E+01
1604	471	9.86111E+01
1363	473	9.86900E+01
6264	378	9.87091E+01
1583	472	9.87539E+01
1494	471	9.87674E+01
1604	473	9.87771E+01
1384	472	9.88517E+01
1473	472	9.88617E+01
1604	428	9.88938E+01
1494	473	9.89525E+01
6360	337	9.89744E+01
1494	428	9.90051E+01
1384	471	9.90378E+01
1604	336	9.90554E+01
1363	472	9.90968E+01
1494	336	9.91237E+01
6264	337	9.91444E+01
1384	473	9.91675E+01
3103	380	9.91832E+01
1384	428	9.92829E+01
1604	470	9.93011E+01
1384	336	9.93252E+01
1494	470	9.94469E+01
1583	429	9.95296E+01
1473	429	9.96034E+01
1583	471	9.96598E+01
3124	338	9.97328E+01
1384	470	9.97426E+01
1473	471	9.97616E+01
1363	429	9.98432E+01
6360	377	9.99481E+01
1604	376	9.99528E+01
6360	431	9.99589E+01
3124	337	9.99620E+01
6360	430	9.99789E+01
1363	471	1.00022E+02
1494	376	1.00035E+02
6264	431	1.00145E+02
6264	377	1.00146E+02
6264	430	1.00180E+02
1384	376	1.00277E+02
1583	337	1.00381E+02
11594	338	1.00411E+02
1473	337	1.00415E+02
11519	338	1.00425E+02
6360	432	1.00440E+02
11594	380	1.00470E+02
11519	380	1.00484E+02
6360	429	1.00505E+02
1604	469	1.00524E+02
3124	336	1.00552E+02
1363	337	1.00573E+02
6264	432	1.00610E+02
1494	469	1.00659E+02
11594	379	1.00681E+02
11519	379	1.00699E+02
6264	429	1.00720E+02
3103	432	1.00820E+02
3103	379	1.00933E+02
1384	469	1.00978E+02
6360	336	1.00983E+02
1583	377	1.01020E+02
1473	377	1.01068E+02
1583	470	1.01103E+02
6264	336	1.01155E+02
1604	427	1.01183E+02
1473	470	1.01198E+02
3124	286	1.01257E+02
1363	377	1.01269E+02
1494	427	1.01282E+02
11594	378	1.01349E+02
11519	378	1.01371E+02
1363	470	1.01483E+02
3124	335	1.01513E+02
6360	428	1.01540E+02
1384	427	1.01574E+02
3103	431	1.01579E+02
6264	428	1.01769E+02
6360	376	1.01822E+02
3124	377	1.01823E+02
11594	337	1.01880E+02
11519	337	1.01895E+02
3124	378	1.01916E+02
1604	335	1.01950E+02
1494	335	1.02007E+02
6264	376	1.02026E+02
1583	428	1.02089E+02
1473	428	1.02155E+02
3124	376	1.02163E+02
1384	335	1.02213E+02
1604	468	1.02290E+02
3103	338	1.02388E+02
1363	428	1.02409E+02
1494	468	1.02414E+02
3124	379	1.02437E+02
11594	377	1.02477E+02
11519	377	1.02502E+02
1604	286	1.02602E+02
1494	286	1.02647E+02
1604	563	1.02655E+02
3124	285	1.02721E+02
1384	468	1.02755E+02
1384	286	1.02822E+02
1494	563	1.02825E+02
1604	564	1.02854E+02
3103	430	1.02855E+02
3124	334	1.02858E+02
1604	375	1.02881E+02
3124	375	1.02945E+02
1583	565	1.02949E+02
1494	375	1.02951E+02
1604	562	1.02965E+02
1583	564	1.02976E+02
1494	564	1.03032E+02
1473	565	1.03073E+02
6360	427	1.03092E+02
1583	469	1.03096E+02
1473	564	1.03097E+02
7391	473	1.03108E+02
3103	378	1.03123E+02
1494	562	1.03127E+02
1384	563	1.03130E+02
1473	469	1.03184E+02
1384	375	1.03201E+02
1384	564	1.03300E+02
1363	565	1.03311E+02
11594	429	1.03314E+02
11594	430	1.03332E+02
6264	427	1.03333E+02
11519	429	1.03341E+02
11519	430	1.03352E+02
1363	564	1.03372E+02
6360	335	1.03380E+02
3124	380	1.03386E+02
6360	470	1.03459E+02
1384	562	1.03467E+02
1363	469	1.03491E+02
1583	563	1.03498E+02
1604	565	1.03528E+02
