GRAM	c2h2	chi_tot
9877	41	4.66393E+02
9877	92	4.66395E+02
9877	474	4.66397E+02
9877	184	4.66398E+02
9877	515	4.66401E+02
9877	42	4.66401E+02
9877	236	4.66402E+02
9877	93	4.66403E+02
9877	288	4.66404E+02
9877	382	4.66405E+02
9877	475	4.66405E+02
9877	143	4.66406E+02
9877	185	4.66407E+02
9877	43	4.66410E+02
9877	516	4.66411E+02
9877	237	4.66412E+02
9877	94	4.66413E+02
9877	0	4.66413E+02
9877	289	4.66415E+02
9877	383	4.66416E+02
9877	476	4.66416E+02
9877	144	4.66416E+02
9877	186	4.66419E+02
9877	44	4.66422E+02
9877	517	4.66423E+02
9877	1	4.66424E+02
9877	238	4.66424E+02
9877	95	4.66426E+02
9877	477	4.66428E+02
9877	290	4.66428E+02
9877	145	4.66429E+02
9877	384	4.66430E+02
9877	187	4.66433E+02
9877	45	4.66436E+02
9877	2	4.66437E+02
9877	518	4.66439E+02
9877	239	4.66440E+02
9877	96	4.66441E+02
9877	146	4.66443E+02
9877	478	4.66444E+02
9877	291	4.66445E+02
9877	385	4.66447E+02
9877	188	4.66451E+02
9877	3	4.66452E+02
9877	46	4.66454E+02
9877	519	4.66459E+02
9877	240	4.66460E+02
9877	147	4.66460E+02
9877	97	4.66460E+02
9877	479	4.66462E+02
9877	292	4.66466E+02
9877	386	4.66469E+02
9877	4	4.66469E+02
9877	189	4.66472E+02
9877	47	4.66475E+02
9877	148	4.66480E+02
9877	480	4.66483E+02
9877	520	4.66483E+02
9877	98	4.66484E+02
9877	241	4.66484E+02
9877	5	4.66488E+02
9877	293	4.66493E+02
9877	387	4.66496E+02
9877	190	4.66499E+02
9877	48	4.66500E+02
9877	149	4.66502E+02
9877	6	4.66508E+02
9877	481	4.66508E+02
9877	99	4.66512E+02
9877	521	4.66515E+02
9877	242	4.66515E+02
9877	294	4.66525E+02
9877	150	4.66526E+02
9877	388	4.66530E+02
9877	7	4.66530E+02
9877	49	4.66530E+02
9877	191	4.66532E+02
9877	482	4.66537E+02
9877	100	4.66546E+02
9877	243	4.66552E+02
9877	8	4.66553E+02
9877	151	4.66553E+02
9877	522	4.66553E+02
9877	774	4.66557E+02
9877	50	4.66565E+02
9877	295	4.66566E+02
9877	483	4.66569E+02
9877	389	4.66572E+02
