GRAM	c2h2	chi_tot
6773	569	2.77874E+01
6773	528	2.78094E+01
6773	527	2.78233E+01
6773	570	2.78540E+01
6773	611	2.78585E+01
6773	486	2.78588E+01
6773	612	2.79548E+01
6773	568	2.79619E+01
6773	610	2.79716E+01
6773	487	2.79796E+01
6773	445	2.80095E+01
6773	485	2.80144E+01
6773	529	2.80409E+01
6773	444	2.80775E+01
6773	526	2.81077E+01
6863	569	2.81287E+01
6773	571	2.81325E+01
6863	611	2.81668E+01
6863	610	2.81838E+01
6863	527	2.81855E+01
6773	404	2.82159E+01
6863	568	2.82200E+01
6773	446	2.82263E+01
6773	613	2.82296E+01
6863	528	2.82464E+01
6773	403	2.82564E+01
6863	570	2.82841E+01
6863	486	2.82953E+01
6773	609	2.83232E+01
6773	488	2.83530E+01
6863	612	2.83650E+01
6863	485	2.83904E+01
6863	526	2.84006E+01
6773	567	2.84029E+01
4390	529	2.84269E+01
6773	363	2.84450E+01
6773	443	2.84460E+01
6863	609	2.84461E+01
4390	487	2.84510E+01
6773	484	2.84651E+01
6773	405	2.84704E+01
6863	487	2.84812E+01
4390	571	2.84846E+01
6773	530	2.84893E+01
6863	445	2.84937E+01
6863	444	2.85111E+01
4390	528	2.85187E+01
4390	488	2.85195E+01
4390	530	2.85399E+01
6773	362	2.85423E+01
4390	446	2.85504E+01
4390	570	2.85564E+01
6863	529	2.85577E+01
4390	572	2.85809E+01
6863	567	2.85846E+01
6773	572	2.85922E+01
6773	402	2.86024E+01
4390	445	2.86070E+01
4390	613	2.86106E+01
4390	486	2.86245E+01
4390	614	2.86450E+01
6773	364	2.86510E+01
6773	614	2.86520E+01
6863	571	2.86564E+01
6773	525	2.86827E+01
6773	447	2.87062E+01
4390	612	2.87098E+01
6863	404	2.87259E+01
6863	403	2.87264E+01
4390	404	2.87289E+01
4390	405	2.87333E+01
4493	529	2.87415E+01
6863	613	2.87461E+01
6773	322	2.87468E+01
4390	447	2.87479E+01
6863	446	2.87646E+01
4493	487	2.87670E+01
6773	323	2.87850E+01
6863	484	2.87855E+01
4493	571	2.87862E+01
4493	528	2.87874E+01
4390	489	2.88021E+01
4493	570	2.88107E+01
4390	573	2.88141E+01
4390	569	2.88269E+01
4390	531	2.88270E+01
6863	443	2.88330E+01
4390	527	2.88439E+01
4493	488	2.88796E+01
4493	613	2.88857E+01
4493	486	2.88963E+01
4493	446	2.88990E+01
4493	530	2.89003E+01
6863	525	2.89124E+01
4493	445	2.89136E+01
6863	488	2.89237E+01
4493	572	2.89293E+01
4390	364	2.89322E+01
4493	612	2.89372E+01
6773	608	2.89387E+01
4390	444	2.89401E+01
6773	361	2.89456E+01
6773	489	2.89512E+01
4390	363	2.89522E+01
6863	363	2.89652E+01
4493	614	2.89674E+01
4390	611	2.89736E+01
6863	608	2.89804E+01
6773	406	2.90020E+01
1296	527	2.90073E+01
4390	406	2.90079E+01
6773	321	2.90100E+01
4390	403	2.90132E+01
6863	405	2.90231E+01
6863	362	2.90328E+01
4493	569	2.90340E+01
6863	402	2.90353E+01
1296	569	2.90554E+01
4493	404	2.90562E+01
1296	485	2.90605E+01
4390	485	2.90641E+01
4493	527	2.90667E+01
6773	282	2.90807E+01
6863	530	2.90900E+01
1296	526	2.90963E+01
6773	283	2.90997E+01
4493	405	2.91002E+01
1296	568	2.91095E+01
6773	442	2.91234E+01
6773	531	2.91240E+01
6773	324	2.91245E+01
6773	566	2.91310E+01
1296	486	2.91347E+01
4493	447	2.91383E+01
1296	528	2.91440E+01
6773	365	2.91494E+01
4493	611	2.91528E+01
4390	323	2.91581E+01
4390	448	2.91727E+01
1296	611	2.91922E+01
1296	570	2.91949E+01
4390	365	2.91999E+01
1296	444	2.92011E+01
6773	573	2.92020E+01
6863	364	2.92027E+01
4493	444	2.92047E+01
4493	489	2.92059E+01
4493	573	2.92085E+01
6863	572	2.92136E+01
6773	483	2.92225E+01
4493	531	2.92327E+01
1296	484	2.92406E+01
6863	566	2.92438E+01
1296	610	2.92567E+01
4390	532	2.92567E+01
6773	401	2.92567E+01
1296	443	2.92627E+01
4390	490	2.92678E+01
6863	322	2.92686E+01
4390	362	2.92716E+01
6863	614	2.92783E+01
4493	363	2.92861E+01
1296	612	2.92886E+01
4493	485	2.92918E+01
4390	324	2.92919E+01
4493	403	2.93007E+01
6863	447	2.93020E+01
4493	364	2.93032E+01
