GRAM	c2h2	chi_tot
8968	134	2.72947E+01
8968	135	2.72977E+01
8968	133	2.74348E+01
8968	136	2.74667E+01
8968	220	2.74863E+01
8968	221	2.75757E+01
8880	134	2.75789E+01
8968	219	2.75972E+01
8880	135	2.76043E+01
8968	268	2.76392E+01
8968	269	2.76492E+01
8968	132	2.76938E+01
8880	133	2.76980E+01
8968	318	2.77370E+01
8968	91	2.77642E+01
8880	220	2.77895E+01
8968	319	2.77895E+01
8880	136	2.77967E+01
8968	339	2.78021E+01
5279	134	2.78137E+01
8968	137	2.78211E+01
8968	359	2.78336E+01
8968	267	2.78532E+01
5279	135	2.78543E+01
8968	287	2.78612E+01
8880	219	2.78742E+01
8968	218	2.78745E+01
8968	222	2.78956E+01
8880	221	2.79069E+01
5279	133	2.79170E+01
8968	270	2.79212E+01
8880	132	2.79374E+01
8880	268	2.79389E+01
8968	317	2.79495E+01
8880	91	2.79592E+01
8968	410	2.79658E+01
5279	91	2.79706E+01
8880	269	2.79791E+01
8968	360	2.79829E+01
8968	358	2.79928E+01
8968	411	2.80309E+01
5382	134	2.80384E+01
8968	131	2.80473E+01
8880	318	2.80480E+01
5279	136	2.80609E+01
5279	220	2.80651E+01
5382	135	2.80737E+01
8968	451	2.80741E+01
8880	267	2.81247E+01
5279	219	2.81262E+01
8880	218	2.81271E+01
8880	319	2.81323E+01
8880	339	2.81395E+01
5279	132	2.81405E+01
8880	287	2.81410E+01
5382	133	2.81468E+01
8968	320	2.81499E+01
8880	359	2.81599E+01
8968	90	2.81677E+01
8880	137	2.81756E+01
5279	221	2.82067E+01
8968	543	2.82120E+01
5279	268	2.82174E+01
8968	381	2.82196E+01
8968	409	2.82221E+01
5382	91	2.82242E+01
8880	317	2.82302E+01
8968	450	2.82352E+01
8968	266	2.82514E+01
8880	222	2.82562E+01
8880	131	2.82727E+01
5382	136	2.82748E+01
8968	452	2.82773E+01
5279	269	2.82788E+01
8880	270	2.82828E+01
8968	217	2.82832E+01
5382	220	2.82849E+01
8880	358	2.82879E+01
8880	410	2.82897E+01
5279	318	2.83411E+01
8880	360	2.83416E+01
8968	542	2.83522E+01
5382	219	2.83524E+01
8880	90	2.83547E+01
8968	587	2.83557E+01
5279	218	2.83563E+01
5382	132	2.83752E+01
8968	138	2.83752E+01
8968	316	2.83802E+01
5279	267	2.83814E+01
5279	90	2.83859E+01
8880	411	2.83860E+01
8968	357	2.84098E+01
5279	287	2.84107E+01
8880	451	2.84145E+01
5382	221	2.84196E+01
5279	319	2.84364E+01
5382	268	2.84385E+01
5279	339	2.84425E+01
5279	137	2.84522E+01
5279	131	2.84604E+01
8968	544	2.84617E+01
5279	359	2.84671E+01
8968	412	2.84685E+01
8968	223	2.84697E+01
8968	130	2.84721E+01
8968	361	2.84867E+01
8968	271	2.84879E+01
5382	269	2.84929E+01
8880	266	2.84965E+01
5279	317	2.85090E+01
8880	217	2.85133E+01
8880	409	2.85154E+01
8968	628	2.85238E+01
8880	320	2.85259E+01
8968	586	2.85425E+01
8880	450	2.85461E+01
