GRAM	c2h2	chi_tot
4717	286	5.70303E+01
4717	335	5.71866E+01
4717	334	5.72140E+01
4717	285	5.74480E+01
4717	336	5.80119E+01
4717	333	5.81183E+01
4717	374	5.81799E+01
4717	375	5.84540E+01
4717	284	5.85983E+01
4717	373	5.89235E+01
4717	337	5.96692E+01
4717	376	5.97094E+01
4717	425	5.98905E+01
4717	332	5.99297E+01
4717	424	6.02309E+01
4717	283	6.05064E+01
4717	426	6.06658E+01
4717	372	6.07273E+01
4717	423	6.17423E+01
4717	377	6.19130E+01
4717	465	6.19832E+01
10356	337	6.21411E+01
4717	338	6.21414E+01
10356	336	6.22096E+01
10440	337	6.22585E+01
10440	336	6.23276E+01
10524	337	6.24536E+01
4717	427	6.25059E+01
10524	336	6.25385E+01
4717	466	6.25617E+01
4717	464	6.26035E+01
4717	331	6.26899E+01
10356	338	6.29527E+01
10440	338	6.30712E+01
10356	335	6.31781E+01
4717	282	6.32047E+01
10524	338	6.32528E+01
10440	335	6.32982E+01
10524	335	6.35275E+01
4717	371	6.36439E+01
10356	376	6.38610E+01
10356	286	6.39515E+01
10440	376	6.39962E+01
10440	286	6.40851E+01
10356	375	6.42135E+01
10524	376	6.42452E+01
4717	467	6.42688E+01
10524	286	6.43203E+01
10440	375	6.43338E+01
4717	557	6.43486E+01
4717	422	6.44875E+01
4717	463	6.44969E+01
10356	377	6.45538E+01
10524	375	6.45816E+01
4717	556	6.45986E+01
10440	377	6.47067E+01
10524	377	6.49611E+01
4717	378	6.50346E+01
10356	334	6.50702E+01
10440	334	6.51943E+01
4717	558	6.52894E+01
4717	428	6.53609E+01
10524	334	6.54446E+01
10356	374	6.56488E+01
10440	374	6.57572E+01
10524	374	6.60079E+01
4717	555	6.61315E+01
10356	285	6.62504E+01
10356	378	6.62579E+01
10356	426	6.62711E+01
10440	285	6.63972E+01
10440	426	6.64171E+01
10440	378	6.64314E+01
4717	330	6.64531E+01
10524	285	6.66635E+01
4717	601	6.66663E+01
10524	378	6.66948E+01
10524	426	6.67153E+01
4717	281	6.67356E+01
10356	427	6.68684E+01
10356	425	6.68755E+01
10440	425	6.69859E+01
4717	600	6.70127E+01
4717	468	6.70345E+01
10440	427	6.70547E+01
